,symbol,base,quote,status,qty_precision,qty_increment,price_precision,cost_precision,marginable,has_index,ws_display_price_precision,cost_min,tick_size,price_increment,qty_min,margin_initial,position_limit_long,position_limit_short
679,NOT/EUR,NOT,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,14000.0,,,
680,MEW/USD,MEW,USD,online,5,1e-05,6,5,True,True,6,0.5,1e-06,1e-06,8300.0,0.33,8800000.0,3900000.0
681,MEW/EUR,MEW,EUR,online,5,1e-05,6,5,False,True,6,0.45,1e-06,1e-06,8300.0,,,
682,KAS/USD,KAS,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,150.0,0.33,3000000.0,1700000.0
683,KAS/EUR,KAS,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,150.0,,,
684,MOG/USD,MOG,USD,online,5,1e-05,10,5,True,True,10,0.5,1e-10,1e-10,35000000.0,0.33,430000000000.0,170000000000.0
685,MOG/EUR,MOG,EUR,online,5,1e-05,10,5,False,True,10,0.45,1e-10,1e-10,35000000.0,,,
686,USDS/USD,USDS,USD,online,8,1e-08,5,5,False,False,5,0.5,1e-05,1e-05,5.0,,,
687,USDS/EUR,USDS,EUR,online,8,1e-08,5,5,False,False,5,0.45,1e-05,1e-05,5.0,,,
688,SKY/USD,SKY,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,65.0,0.33,730000.0,0.0
689,SKY/EUR,SKY,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,65.0,,,
690,CARV/USD,CARV,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,85.0,,,
691,CARV/EUR,CARV,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,85.0,,,
692,COW/USD,COW,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,25.0,,,
693,COW/EUR,COW,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,25.0,,,
694,AR/USD,AR,USD,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,3.0,,,
695,AR/EUR,AR,EUR,online,5,1e-05,3,5,False,False,3,0.45,0.001,0.001,3.0,,,
696,ME/USD,ME,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,50.0,,,
697,ME/EUR,ME,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,50.0,,,
698,SYRUP/USD,SYRUP,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,25.0,0.33,420000.0,380000.0
699,SYRUP/EUR,SYRUP,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,25.0,,,
700,VELO/USD,VELO,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,1300.0,,,
701,VELO/EUR,VELO,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,1300.0,,,
702,APU/USD,APU,USD,online,5,1e-05,8,5,False,False,8,0.5,1e-08,1e-08,190000.0,,,
703,APU/EUR,APU,EUR,online,5,1e-05,8,5,False,False,8,0.45,1e-08,1e-08,190000.0,,,
704,PUFFER/USD,PUFFER,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,180.0,,,
705,PUFFER/EUR,PUFFER,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,180.0,,,
706,USDG/USD,USDG,USD,online,5,1e-05,4,8,False,True,4,0.5,0.0001,0.0001,5.0,,,
707,USDG/USDC,USDG,USDC,online,5,1e-05,4,8,False,True,4,0.5,0.0001,0.0001,5.0,,,
708,TOKEN/USD,TOKEN,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,1900.0,,,
709,TOKEN/EUR,TOKEN,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,1900.0,,,
710,VANRY/USD,VANRY,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,990.0,,,
711,VANRY/EUR,VANRY,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,990.0,,,
712,NEIRO/USD,NEIRO,USD,online,5,1e-05,8,5,False,False,8,0.5,1e-08,1e-08,86000.0,,,
713,NEIRO/EUR,NEIRO,EUR,online,5,1e-05,8,5,False,False,8,0.45,1e-08,1e-08,86000.0,,,
714,GOAT/USD,GOAT,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,280.0,0.33,150000.0,93000.0
715,GOAT/EUR,GOAT,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,280.0,,,
716,FWOG/USD,FWOG,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,1000.0,,,
717,FWOG/EUR,FWOG,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,1000.0,,,
718,MORPHO/USD,MORPHO,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,3.0,0.33,69000.0,40000.0
719,MORPHO/EUR,MORPHO,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,3.0,,,
720,SPX/USD,SPX,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,20.0,0.33,180000.0,130000.0
721,SPX/EUR,SPX,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,20.0,,,
722,DRV/USD,DRV,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,70.0,,,
723,DRV/EUR,DRV,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,70.0,,,
724,USDQ/USD,USDQ,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
725,USDQ/USDC,USDQ,USDC,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
726,USDQ/USDT,USDQ,USDT,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
727,EURQ/USD,EURQ,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
728,EURQ/EUR,EURQ,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,4.0,,,
729,POPCAT/GBP,POPCAT,GBP,online,5,1e-05,4,8,False,True,4,0.43,0.0001,0.0001,110.0,,,
730,PEPE/GBP,PEPE,GBP,online,5,1e-05,9,5,False,True,9,0.43,1e-09,1e-09,1500000.0,,,
731,WIF/GBP,WIF,GBP,online,5,1e-05,4,8,False,True,4,0.43,0.0001,0.0001,30.0,,,
732,PEPE/AUD,PEPE,AUD,online,5,1e-05,9,5,False,True,9,1.0,1e-09,1e-09,1500000.0,,,
733,PEPE/CAD,PEPE,CAD,online,5,1e-05,9,5,False,True,9,1.0,1e-09,1e-09,1500000.0,,,
734,DOGE/CAD,DOGE,CAD,online,8,1e-08,7,9,False,True,7,1.0,1e-07,1e-07,13.0,,,
735,SOL/CAD,SOL,CAD,online,8,1e-08,2,5,False,True,2,1.0,0.01,0.01,0.02,,,
736,LQTY/USD,LQTY,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,17.0,,,
737,LQTY/EUR,LQTY,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,17.0,,,
738,PNUT/USD,PNUT,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,130.0,,,
739,PNUT/EUR,PNUT,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,130.0,,,
740,MOODENG/USD,MOODENG,USD,online,5,1e-05,5,5,True,True,5,0.5,1e-05,1e-05,100.0,0.33,700000.0,470000.0
741,MOODENG/EUR,MOODENG,EUR,online,5,1e-05,5,5,False,True,5,0.45,1e-05,1e-05,100.0,,,
742,MICHI/USD,MICHI,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,5300.0,,,
743,MICHI/EUR,MICHI,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,5300.0,,,
744,TRUMP/USD,TRUMP,USD,online,5,1e-05,3,5,True,True,3,0.5,0.001,0.001,1.5,0.33,58000.0,50000.0
745,TRUMP/EUR,TRUMP,EUR,online,5,1e-05,3,5,True,True,3,0.45,0.001,0.001,1.5,0.33,30000.0,21000.0
746,LOCKIN/USD,LOCKIN,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,3700.0,,,
747,LOCKIN/EUR,LOCKIN,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,3700.0,,,
748,SUI/GBP,SUI,GBP,online,5,1e-05,4,8,True,True,4,0.43,0.0001,0.0001,6.0,0.33,65000.0,21000.0
749,LTC/USDC,LTC,USDC,online,8,1e-08,3,6,True,True,3,0.5,0.001,0.001,0.1,0.33,2100.0,2300.0
750,BCH/USDC,BCH,USDC,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.01,,,
751,LINK/USDC,LINK,USDC,online,8,1e-08,5,7,True,True,5,0.5,1e-05,1e-05,0.55,0.1,52000.0,50000.0
752,DOT/USDC,DOT,USDC,online,8,1e-08,4,6,True,True,4,0.5,0.0001,0.0001,3.9,0.33,31000.0,20000.0
753,ADA/USDC,ADA,USDC,online,8,1e-08,6,8,True,True,6,0.5,1e-06,1e-06,20.0,0.1,1500000.0,1500000.0
754,DOGE/USDC,DOGE,USDC,online,8,1e-08,5,9,True,True,5,0.5,1e-05,1e-05,13.0,0.1,4200000.0,4500000.0
755,ALGO/USDC,ALGO,USDC,online,8,1e-08,5,9,False,True,5,0.5,1e-05,1e-05,50.0,,,
756,APE/USDC,APE,USDC,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,55.0,,,
757,ATOM/USDC,ATOM,USDC,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,3.0,,,
758,AVAX/USDC,AVAX,USDC,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.6,,,
759,MANA/USDC,MANA,USDC,online,8,1e-08,5,9,False,True,5,0.5,1e-05,1e-05,55.0,,,
760,SHIB/USDC,SHIB,USDC,online,5,1e-05,8,5,False,True,8,0.5,1e-08,1e-08,910000.0,,,
761,SOL/USDC,SOL,USDC,online,8,1e-08,2,6,True,True,2,0.5,0.01,0.01,0.02,0.1,14000.0,15000.0
762,XTZ/USDC,XTZ,USDC,online,8,1e-08,4,8,False,True,4,0.5,0.0001,0.0001,15.0,,,
763,TON/USDC,TON,USDC,online,5,1e-05,3,8,False,True,3,0.5,0.001,0.001,4.0,,,
764,XRP/USDC,XRP,USDC,online,8,1e-08,5,8,True,True,5,0.5,1e-05,1e-05,1.65,0.1,870000.0,1100000.0
765,XMR/USDC,XMR,USDC,online,8,1e-08,2,6,False,True,2,0.5,0.01,0.01,0.015,,,
766,SIGMA/USD,SIGMA,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,2500.0,,,
767,SIGMA/EUR,SIGMA,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,2500.0,,,
768,BMT/USD,BMT,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,350.0,,,
769,BMT/EUR,BMT,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,350.0,,,
770,G/USD,G,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,1250.0,,,
771,G/EUR,G,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,1250.0,,,
772,ACT/USD,ACT,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,430.0,,,
773,ACT/EUR,ACT,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,430.0,,,
774,CRO/USD,CRO,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,70.0,,,
775,CRO/EUR,CRO,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,70.0,,,
776,FARTCOIN/USD,FARTCOIN,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,30.0,0.2,2000000.0,2600000.0
777,FARTCOIN/EUR,FARTCOIN,EUR,online,5,1e-05,4,5,True,True,4,0.45,0.0001,0.0001,30.0,0.33,240000.0,220000.0
778,GRIFFAIN/USD,GRIFFAIN,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,450.0,,,
779,GRIFFAIN/EUR,GRIFFAIN,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,450.0,,,
780,GRASS/USD,GRASS,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,18.0,,,
781,GRASS/EUR,GRASS,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,18.0,,,
782,HPOS10I/USD,HPOS10I,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,300.0,,,
783,HPOS10I/EUR,HPOS10I,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,300.0,,,
784,PENGU/USD,PENGU,USD,online,5,1e-05,6,5,True,True,6,0.5,1e-06,1e-06,710.0,0.33,43000000.0,31000000.0
785,PENGU/EUR,PENGU,EUR,online,5,1e-05,6,5,False,True,6,0.45,1e-06,1e-06,710.0,,,
786,USUAL/USD,USUAL,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,410.0,,,
787,USUAL/EUR,USUAL,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,410.0,,,
788,ZEREBRO/USD,ZEREBRO,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,780.0,,,
789,ZEREBRO/EUR,ZEREBRO,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,780.0,,,
790,AI16Z/USD,AI16Z,USD,cancel_only,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,530.0,,,
791,AI16Z/EUR,AI16Z,EUR,cancel_only,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,530.0,,,
792,TRUMP/USDC,TRUMP,USDC,online,5,1e-05,3,5,False,True,3,0.5,0.001,0.001,1.5,,,
793,TRUMP/USDT,TRUMP,USDT,online,5,1e-05,3,5,False,True,3,0.5,0.001,0.001,1.5,,,
794,MELANIA/USD,MELANIA,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,45.0,0.33,170000.0,0.0
795,MELANIA/EUR,MELANIA,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,45.0,,,
796,MELANIA/USDC,MELANIA,USDC,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,45.0,,,
797,MELANIA/USDT,MELANIA,USDT,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,45.0,,,
798,FARTCOIN/USDT,FARTCOIN,USDT,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,30.0,,,
799,FARTCOIN/USDC,FARTCOIN,USDC,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,30.0,,,
800,AI16Z/USDT,AI16Z,USDT,cancel_only,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,530.0,,,
801,AI16Z/USDC,AI16Z,USDC,cancel_only,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,530.0,,,
802,PENGU/USDT,PENGU,USDT,online,5,1e-05,6,5,False,True,6,0.5,1e-06,1e-06,710.0,,,
803,PENGU/USDC,PENGU,USDC,online,5,1e-05,6,5,False,True,6,0.5,1e-06,1e-06,710.0,,,
804,KAS/USDT,KAS,USDT,online,5,1e-05,5,5,False,True,5,0.5,1e-05,1e-05,150.0,,,
805,CRO/USDT,CRO,USDT,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,70.0,,,
806,CRO/USDC,CRO,USDC,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,70.0,,,
807,VINE/USD,VINE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,300.0,,,
808,VINE/EUR,VINE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,300.0,,,
809,VIRTUAL/USD,VIRTUAL,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,7.0,0.33,270000.0,240000.0
810,VIRTUAL/EUR,VIRTUAL,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,7.0,,,
811,VIRTUAL/USDT,VIRTUAL,USDT,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,7.0,,,
812,SWARMS/USD,SWARMS,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,550.0,,,
813,VIRTUAL/USDC,VIRTUAL,USDC,online,5,1e-05,4,5,False,True,4,0.5,0.0001,0.0001,7.0,,,
814,SWARMS/EUR,SWARMS,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,550.0,,,
815,BNB/USD,BNB,USD,online,5,1e-05,2,5,True,True,2,0.5,0.01,0.01,0.008,0.2,710.0,860.0
816,BNB/EUR,BNB,EUR,online,5,1e-05,2,5,True,True,2,0.45,0.01,0.01,0.008,0.33,170.0,230.0
817,BNB/USDT,BNB,USDT,online,5,1e-05,2,9,False,True,2,0.5,0.01,0.01,0.008,,,
818,BNB/USDC,BNB,USDC,online,5,1e-05,2,9,False,True,2,0.5,0.01,0.01,0.008,,,
819,SONIC/USD,SONIC,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,120.0,,,
820,SONIC/EUR,SONIC,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,120.0,,,
821,BIO/USD,BIO,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,300.0,,,
822,BIO/EUR,BIO,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,300.0,,,
823,SUNDOG/USD,SUNDOG,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,1000.0,,,
824,SUNDOG/EUR,SUNDOG,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,1000.0,,,
825,JOE/USD,JOE,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,130.0,,,
826,JOE/EUR,JOE,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,130.0,,,
827,JST/USD,JST,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,80.0,,,
828,JST/EUR,JST,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,80.0,,,
829,QI/USD,QI,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,3600.0,,,
830,QI/EUR,QI,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,3600.0,,,
831,COQ/USD,COQ,USD,online,5,1e-05,10,5,False,False,10,0.5,1e-10,1e-10,51000000.0,,,
832,COQ/EUR,COQ,EUR,online,5,1e-05,10,5,False,False,10,0.45,1e-10,1e-10,51000000.0,,,
833,BERA/USD,BERA,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,10.0,,,
834,BERA/EUR,BERA,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,10.0,,,
835,BERA/USDT,BERA,USDT,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,10.0,,,
836,BERA/USDC,BERA,USDC,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,10.0,,,
837,USDR/USD,USDR,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
838,USDR/EUR,USDR,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,5.0,,,
839,USDR/USDT,USDR,USDT,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
840,USDR/USDC,USDR,USDC,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,5.0,,,
841,EURR/USD,EURR,USD,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
842,EURR/EUR,EURR,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,4.0,,,
843,EURR/USDT,EURR,USDT,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
844,EURR/USDC,EURR,USDC,online,5,1e-05,4,8,False,False,4,0.5,0.0001,0.0001,4.0,,,
845,S/USD,S,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,120.0,,,
846,S/EUR,S,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,120.0,,,
847,S/USDT,S,USDT,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,120.0,,,
848,S/USDC,S,USDC,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,120.0,,,
849,USDQ/EUR,USDQ,EUR,online,5,1e-05,4,8,False,False,4,0.45,0.0001,0.0001,5.0,,,
850,ACX/USD,ACX,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,110.0,,,
851,ACX/EUR,ACX,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,110.0,,,
852,TOSHI/USD,TOSHI,USD,online,5,1e-05,7,5,False,False,7,0.5,1e-07,1e-07,25000.0,,,
853,TOSHI/EUR,TOSHI,EUR,online,5,1e-05,7,5,False,False,7,0.45,1e-07,1e-07,25000.0,,,
854,AIXBT/USD,AIXBT,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,220.0,,,
855,AIXBT/EUR,AIXBT,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,220.0,,,
856,AERO/USD,AERO,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,15.0,0.33,190000.0,0.0
857,AERO/EUR,AERO,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,15.0,,,
858,VVV/USD,VVV,USD,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,1.0,,,
859,VVV/EUR,VVV,EUR,online,5,1e-05,3,5,False,False,3,0.45,0.001,0.001,1.0,,,
860,WELL/USD,WELL,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,1200.0,,,
861,WELL/EUR,WELL,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,1200.0,,,
862,ODOS/USD,ODOS,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,4700.0,,,
863,ODOS/EUR,ODOS,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,4700.0,,,
864,JAILSTOOL/USD,JAILSTOOL,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,4200.0,,,
865,JAILSTOOL/EUR,JAILSTOOL,EUR,online,5,1e-05,6,9,False,False,6,0.45,1e-06,1e-06,4200.0,,,
866,ANLOG/USD,ANLOG,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,17000.0,,,
867,ANLOG/EUR,ANLOG,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,17000.0,,,
868,IP/USD,IP,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,10.0,,,
869,IP/EUR,IP,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,10.0,,,
870,NIL/USD,NIL,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,150.0,,,
871,NIL/EUR,NIL,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,150.0,,,
872,CYBER/USD,CYBER,USD,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,10.0,,,
873,VELODROME/USD,VELODROME,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,350.0,,,
874,VELODROME/EUR,VELODROME,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,350.0,,,
875,WLD/EUR,WLD,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,20.0,,,
876,WLD/USD,WLD,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,20.0,0.33,340000.0,0.0
877,CYBER/EUR,CYBER,EUR,online,5,1e-05,3,5,False,False,3,0.45,0.001,0.001,10.0,,,
878,HIPPO/USD,HIPPO,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,9200.0,,,
879,HIPPO/EUR,HIPPO,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,9200.0,,,
880,DEEP/USD,DEEP,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,200.0,,,
881,DEEP/EUR,DEEP,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,200.0,,,
882,LOFI/USD,LOFI,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,1800.0,,,
883,LOFI/EUR,LOFI,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,1800.0,,,
884,BLUE/USD,BLUE,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,290.0,,,
885,BLUE/EUR,BLUE,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,290.0,,,
886,SCA/USD,SCA,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,260.0,,,
887,SCA/EUR,SCA,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,260.0,,,
888,LAYER/USD,LAYER,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,60.0,,,
889,LAYER/EUR,LAYER,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,60.0,,,
890,AVAAI/USD,AVAAI,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,700.0,,,
891,AVAAI/EUR,AVAAI,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,700.0,,,
892,METIS/USD,METIS,USD,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,1.6,,,
893,METIS/EUR,METIS,EUR,online,5,1e-05,3,5,False,False,3,0.45,0.001,0.001,1.6,,,
894,RED/USD,RED,USD,online,5,1e-05,4,5,False,False,4,0.5,0.0001,0.0001,50.0,,,
895,RED/EUR,RED,EUR,online,5,1e-05,4,5,False,False,4,0.45,0.0001,0.0001,50.0,,,
896,KAITO/USD,KAITO,USD,online,5,1e-05,4,5,True,True,4,0.5,0.0001,0.0001,12.0,0.33,31000.0,17000.0
897,KAITO/EUR,KAITO,EUR,online,5,1e-05,4,5,False,True,4,0.45,0.0001,0.0001,12.0,,,
898,KERNEL/USD,KERNEL,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,50.0,,,
899,KERNEL/EUR,KERNEL,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,50.0,,,
900,UFD/USD,UFD,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,560.0,,,
901,UFD/EUR,UFD,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,560.0,,,
902,ANON/USD,ANON,USD,online,5,1e-05,3,5,False,False,3,0.5,0.001,0.001,5.0,,,
903,ANON/EUR,ANON,EUR,online,5,1e-05,3,5,False,False,3,0.45,0.001,0.001,5.0,,,
904,B3/USD,B3,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,16000.0,,,
905,B3/EUR,B3,EUR,online,5,1e-05,6,5,False,False,6,0.45,1e-06,1e-06,16000.0,,,
906,SUN/USD,SUN,USD,online,5,1e-05,5,5,False,False,5,0.5,1e-05,1e-05,280.0,,,
907,SUN/EUR,SUN,EUR,online,5,1e-05,5,5,False,False,5,0.45,1e-05,1e-05,280.0,,,
908,ELX/USD,ELX,USD,online,5,1e-05,6,5,False,False,6,0.5,1e-06,1e-06,4400.0,,,
