,product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description,best_bid_price,best_ask_price
649,MOG-USD,0.00000015,0,240649711795,-66.98480405518356,1,0.00000001,1,10000000,1,4205801672079.1295915752923199,Mog Coin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MOG,,,,['MOG-USDC'],MOG,USD,False,0.00000001,MOG-USD,CBE,36097.46,2024-12-04T17:02:00.040Z,,,,,,,,False,,,
650,OGN-USDC,0.02265,-2.4127531236536,1565629.65,-71.49739253596313,0.01,0.00001,1,10000000,0.01,90570700,Origin Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,OGN,,,OGN-USD,[],OGN,USD,False,0.00001,OGN-USDC,CBE,35461.51,2023-01-01T00:00:00Z,,,,,,,,False,,,
651,KARRAT-USDC,0.0043,0,8134758.23,-72.52703720120202,0.01,0.0001,1,10000000,0.01,13333333.3333333333333333,Karrat,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KARRAT,,,KARRAT-USD,[],KARRAT,USD,False,0.0001,KARRAT-USDC,CBE,34979.46,2024-04-22T16:03:01.127Z,,,,,,,,False,,,
652,OMNI-USDC,0.657,-2.52225519287834,52403.07,64.92800558959881,0.01,0.001,1,10000000,0.01,3333333.3333333333333333,Omni Network,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,OMNI,,,OMNI-USD,[],OMNI,USD,False,0.001,OMNI-USDC,CBE,34428.82,2024-04-17T13:06:01.114Z,,,,,,,,False,,,
653,BAT-EUR,0.08479,-1.70415024345003,405431.78,-2.66571094159798,0.01,0.00001,1,10000000,0.01,340000,Basic Attention Token,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,BAT,,,,[],BAT,EUR,False,0.00001,BAT-EUR,CBE,34376.56063,2023-01-01T00:00:00Z,,,,,,,,False,,,
654,OGN-USD,0.02265,-2.4127531236536,1496324.89,-71.61594747407418,0.01,0.00001,1,10000000,0.01,90570700,Origin Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,OGN,,,,['OGN-USDC'],OGN,USD,False,0.00001,OGN-USD,CBE,33891.76,2023-01-01T00:00:00Z,,,,,,,,False,,,
655,AVAX-USDT,9.25,-1.38592750533049,3598.994,-43.09522040163868,0.001,0.01,1,10000000,0.001,632700,Avalanche,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,AVAX,,,,[],AVAX,USDT,False,0.01,AVAX-USDT,CBE,33290.69,2023-01-01T00:00:00Z,,,,,,,,False,,,
656,SPA-USDC,0.003035,-1.55692507298086,10518282,55.66096122432248,1,0.000001,1,10000000,1,780387539.5401820879494644,Sperax,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SPA,,,SPA-USD,[],SPA,USD,False,0.000001,SPA-USDC,CBE,31922.99,2023-05-02T16:08:00.089Z,,,,,,,,False,,,
657,BICO-USD,0.0243,-1.61943319838057,1300503.53,-64.83888617107089,0.01,0.0001,1,10000000,0.01,27223900,BICONOMY (BICO),US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BICO,,,,['BICO-USDC'],BICO,USD,False,0.0001,BICO-USD,CBE,31602.24,2023-01-01T00:00:00Z,,,,,,,,False,,,
658,KARRAT-USD,0.0043,0,7267401.57,-75.01953808798518,0.01,0.0001,1,10000000,0.01,13333333.3333333333333333,Karrat,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KARRAT,,,,['KARRAT-USDC'],KARRAT,USD,False,0.0001,KARRAT-USD,CBE,31249.83,2024-04-22T16:03:01.127Z,,,,,,,,False,,,
659,RNBW-USDC,0.01616,0.8109794135995,1929655.9,-7.24953919314436,0.1,0.00001,1,10000000,0.1,214189499.9154580256496809,Rainbow,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RNBW,,,RNBW-USD,[],RNBW,USD,False,0.00001,RNBW-USDC,CBE,31183.24,2026-02-05T17:39:00.017Z,,,,,,,,False,,,
660,CTX-USDC,0.4289,2.4116523400191,71959.298,-91.77581839882644,0.001,0.0001,5,10000000,0.001,5765800,Cryptex Finance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CTX,,,CTX-USD,[],CTX,USD,False,0.0001,CTX-USDC,CBE,30863.34,2023-01-01T00:00:00Z,,,,,,,,False,,,
661,MASK-USDC,0.48,0,63870.7,-68.91661905093993,0.01,0.01,1,10000000,0.01,2221300,Mask Network,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MASK,,,MASK-USD,[],MASK,USD,False,0.01,MASK-USDC,CBE,30657.94,2023-01-01T00:00:00Z,,,,,,,,False,,,
662,CTX-USD,0.4289,2.4116523400191,71221.346,-91.67297015316976,0.001,0.0001,5,10000000,0.001,5765800,Cryptex Finance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CTX,,,,['CTX-USDC'],CTX,USD,False,0.0001,CTX-USD,CBE,30546.84,2023-01-01T00:00:00Z,,,,,,,,False,,,
663,SEAM-USDC,0.0551,-4.67128027681661,550559.3,-33.53682996978998,0.1,0.0001,2,10000000,0.1,30303030.303030303030303,Seamless,USDC,False,False,False,online,False,True,False,False,False,SPOT,USDC,SEAM,,,SEAM-USD,[],SEAM,USD,False,0.0001,SEAM-USDC,CBE,30335.82,2023-12-11T17:01:00.834Z,,,,,,,,False,,,
664,OMNI-USD,0.657,-2.52225519287834,46011.44,65.07779330079957,0.01,0.001,1,10000000,0.01,3333333.3333333333333333,Omni Network,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,OMNI,,,,['OMNI-USDC'],OMNI,USD,False,0.001,OMNI-USD,CBE,30229.52,2024-04-17T13:06:01.114Z,,,,,,,,False,,,
665,RNBW-USD,0.01616,0.8109794135995,1836614.5,0.99603431748424,0.1,0.00001,1,10000000,0.1,214189499.9154580256496809,Rainbow,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RNBW,,,,['RNBW-USDC'],RNBW,USD,False,0.00001,RNBW-USD,CBE,29679.69,2026-02-05T17:39:00.017Z,,,,,,,,False,,,
666,MAMO-USDC,0.01295,-3.1413612565445,2283863.6,-23.05344846761258,0.1,0.00001,1,10000000,0.1,64966156.0174859399565242,Mamo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MAMO,,,MAMO-USD,[],MAMO,USD,False,0.00001,MAMO-USDC,CBE,29576.03,2025-08-05T15:58:00.021Z,,,,,,,,False,,,
667,NEON-USDC,0.0303,-0.19762845849802,972867.31,-60.83584162385524,0.01,0.00001,1,10000000,0.01,8575470.0588422001726327,Neon EVM,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,NEON,,,NEON-USD,[],NEON,USD,False,0.00001,NEON-USDC,CBE,29477.88,2024-04-29T15:54:00.760Z,,,,,,,,False,,,
668,2Z-USDC,0.08601,-4.8140770252324,340343.03,-39.99597144077674,0.01,0.00001,1,10000000,0.01,37070808.9706525188292689,DoubleZero,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,2Z,,,2Z-USD,[],2Z,USD,False,0.00001,2Z-USDC,CBE,29272.9,2025-10-15T15:55:03.382Z,,,,,,,,False,,,
669,SPA-USD,0.003035,-1.55692507298086,9588432,50.95609088570456,1,0.000001,1,10000000,1,780387539.5401820879494644,Sperax,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SPA,,,,['SPA-USDC'],SPA,USD,False,0.000001,SPA-USD,CBE,29100.89,2023-05-02T16:08:00.089Z,,,,,,,,False,,,
670,AWE-USDC,0.05337,-2.50274022652539,544948.2,12.94190648723293,0.1,0.00001,1,10000000,0.1,184267916.3886282626512978,Awe,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AWE,,,AWE-USD,[],AWE,USD,False,0.00001,AWE-USDC,CBE,29083.89,2025-09-03T16:01:00.016Z,,,,,,,,False,,,
671,2Z-USD,0.08601,-4.8140770252324,337387.57,-40.43627709132599,0.01,0.00001,1,10000000,0.01,37070808.9706525188292689,DoubleZero,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,2Z,,,,['2Z-USDC'],2Z,USD,False,0.00001,2Z-USD,CBE,29018.7,2025-10-15T15:55:03.382Z,,,,,,,,False,,,
672,MPLX-USDC,0.029,1.04529616724739,997822.6,364.23546412492108,0.1,0.0001,1,10000000,0.1,62403575.9895486270306509,Metaplex,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,MPLX,,,MPLX-USD,[],MPLX,USD,False,0.0001,MPLX-USDC,CBE,28936.86,2025-07-23T16:02:00.009Z,,,,,,,,False,,,
673,RPL-USDC,1.88,-2.08333333333333,15089.375,-57.3958719322769,0.001,0.01,1,10000000,0.001,516003.9233450144633087,Rocket Pool,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RPL,,,RPL-USD,[],RPL,USD,False,0.01,RPL-USDC,CBE,28368.03,2023-01-01T00:00:00Z,,,,,,,,False,,,
674,CRV-GBP,0.1694,-0.81967213114754,166764.64,-16.55739689138418,0.01,0.0001,1,10000000,0.01,53000,Curve DAO Token,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,CRV,,,,[],CRV,GBP,False,0.0001,CRV-GBP,CBE,28249.93,2023-01-01T00:00:00Z,,,,,,,,False,,,
675,MAMO-USD,0.01295,-3.1413612565445,2167881,-11.62791057916817,0.1,0.00001,1,10000000,0.1,64966156.0174859399565242,Mamo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MAMO,,,,['MAMO-USDC'],MAMO,USD,False,0.00001,MAMO-USD,CBE,28074.06,2025-08-05T15:58:00.021Z,,,,,,,,False,,,
676,NEON-USD,0.0303,-0.19762845849802,922044.32,-61.29728375188428,0.01,0.00001,1,10000000,0.01,8575470.0588422001726327,Neon EVM,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,NEON,,,,['NEON-USDC'],NEON,USD,False,0.00001,NEON-USD,CBE,27937.94,2024-04-29T15:54:00.760Z,,,,,,,,False,,,
677,LA-USDC,0.1587,-3.23170731707317,172808.9,43.81290970628891,0.1,0.0001,1,10000000,0.1,23101699.3516162802042908,Lagrange,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LA,,,LA-USD,[],LA,USD,False,0.0001,LA-USDC,CBE,27424.77,2025-06-04T16:44:01.140Z,,,,,,,,False,,,
678,SWELL-USD,0.00115,-4.16666666666667,23804327,-51.76576240871228,1,0.00001,1,10000000,1,333333333.3333333333333333,SWELL,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SWELL,,,,['SWELL-USDC'],SWELL,USD,False,0.00001,SWELL-USD,CBE,27374.98,2024-11-07T17:05:00.025Z,,,,,,,,False,,,
679,MASK-USD,0.48,0,56678.1,-61.71405724156477,0.01,0.01,1,10000000,0.01,2221300,Mask Network,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MASK,,,,['MASK-USDC'],MASK,USD,False,0.01,MASK-USD,CBE,27205.49,2023-01-01T00:00:00Z,,,,,,,,False,,,
680,SEAM-USD,0.0551,-4.67128027681661,486724.4,-37.10834885840642,0.1,0.0001,2,10000000,0.1,30303030.303030303030303,Seamless,US Dollar,False,False,False,online,False,True,False,False,False,SPOT,USD,SEAM,,,,['SEAM-USDC'],SEAM,USD,False,0.0001,SEAM-USD,CBE,26818.51,2023-12-11T17:01:00.834Z,,,,,,,,False,,,
681,AUCTION-USDC,4.72,-3.27868852459016,5676.656,-38.98196575108271,0.001,0.01,1,10000000,0.001,1894600,Bounce Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AUCTION,,,AUCTION-USD,[],AUCTION,USD,False,0.01,AUCTION-USDC,CBE,26793.82,2023-01-01T00:00:00Z,,,,,,,,False,,,
682,BCH-EUR,377.07,-0.53547876549723,70.84055067,2.02061635772241,0.00000001,0.01,1,10000000,0.00000001,2200,Bitcoin Cash,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,BCH,,,,[],BCH,EUR,False,0.01,BCH-EUR,CBE,26711.85,2023-01-01T00:00:00Z,,,,,,,,False,,,
683,ADA-USDT,0.249,-0.04014452027298,106772.12,-74.60795491744634,0.01,0.0001,1,10000000,0.01,30224000,Cardano,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ADA,,,,[],ADA,USDT,False,0.0001,ADA-USDT,CBE,26586.2579,2023-01-01T00:00:00Z,,,,,,,,False,,,
684,HBAR-USDT,0.08859,-0.69498935096962,294236.3,-58.10585211253869,0.1,0.00001,1,10000000,0.1,154273063.0129868607174962,Hedera,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,HBAR,,,,[],HBAR,USDT,False,0.00001,HBAR-USDT,CBE,26066.39382,2023-01-01T00:00:00Z,,,,,,,,False,,,
685,BAND-USDC,0.218,-2.67857142857143,118859.97,-83.15508271485714,0.01,0.001,1,10000000,0.01,6102200,Band Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BAND,,,BAND-USD,[],BAND,USD,False,0.001,BAND-USDC,CBE,25911.47,2023-01-01T00:00:00Z,,,,,,,,False,,,
686,SHIB-EUR,0.00000513,-0.58139534883721,5011445845,-65.6104235835201,1,0.00000001,1,10000000,1,1040747752500,SHIBA INU,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,SHIB,,,,[],SHIB,EUR,False,0.00000001,SHIB-EUR,CBE,25708.71718485,2023-01-01T00:00:00Z,,,,,,,,False,,,
687,STORJ-USDC,0.1031,-0.96061479346782,248957.98,-18.95507318631776,0.01,0.0001,1,10000000,0.01,28999400,Storj,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,STORJ,,,STORJ-USD,[],STORJ,USD,False,0.0001,STORJ-USDC,CBE,25667.57,2023-01-01T00:00:00Z,,,,,,,,False,,,
688,AWE-USD,0.05337,-2.50274022652539,479268,19.86143862837147,0.1,0.00001,1,10000000,0.1,184267916.3886282626512978,Awe,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AWE,,,,['AWE-USDC'],AWE,USD,False,0.00001,AWE-USD,CBE,25578.53,2025-09-03T16:01:00.016Z,,,,,,,,False,,,
689,AUCTION-USD,4.72,-3.27868852459016,5413.549,-0.91675197309045,0.001,0.01,1,10000000,0.001,1894600,Bounce Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AUCTION,,,,['AUCTION-USDC'],AUCTION,USD,False,0.01,AUCTION-USD,CBE,25551.95,2023-01-01T00:00:00Z,,,,,,,,False,,,
690,POLS-USDC,0.0545,0,462148.57,-83.42674434987851,0.01,0.0001,1,10000000,0.01,24138100,Polkastarter,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,POLS,,,POLS-USD,[],POLS,USD,False,0.0001,POLS-USDC,CBE,25187.1,2023-01-01T00:00:00Z,,,,,,,,False,,,
691,ALEO-USDC,0.0463,1.31291028446389,541949.8,-77.80112561995177,0.01,0.0001,1,10000000,0.01,8000000,Aleo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALEO,,,ALEO-USD,[],ALEO,USD,False,0.0001,ALEO-USDC,CBE,25092.28,2024-09-18T16:34:00.007Z,,,,,,,,False,,,
692,BAL-USDC,0.1549,-1.77552314521243,160977.413,-67.60662021774154,0.001,0.0001,1,10000000,0.001,1601400,Balancer,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BAL,,,BAL-USD,[],BAL,USD,False,0.0001,BAL-USDC,CBE,24935.4,2023-01-01T00:00:00Z,,,,,,,,False,,,
693,ATOM-GBP,1.328,0.15082956259427,18762.036,34.43713639274084,0.001,0.001,1,10000000,0.001,6000,Cosmos,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ATOM,,,,[],ATOM,GBP,False,0.001,ATOM-GBP,CBE,24915.984,2023-01-01T00:00:00Z,,,,,,,,False,,,
694,ALEO-USD,0.0463,1.31291028446389,527075.13,-77.48901015946571,0.01,0.0001,1,10000000,0.01,8000000,Aleo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ALEO,,,,['ALEO-USDC'],ALEO,USD,False,0.0001,ALEO-USD,CBE,24403.58,2024-09-18T16:34:00.007Z,,,,,,,,False,,,
695,STORJ-USD,0.1031,-0.96061479346782,234812.76,-9.11851335256319,0.01,0.0001,1,10000000,0.01,28999400,Storj,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,STORJ,,,,['STORJ-USDC'],STORJ,USD,False,0.0001,STORJ-USD,CBE,24209.2,2023-01-01T00:00:00Z,,,,,,,,False,,,
696,LQTY-USDC,0.2915,-4.11184210526316,81886.97,-87.50545140435592,0.01,0.0001,1,10000000,0.01,4687700,Liquity,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,LQTY,,,LQTY-USD,[],LQTY,USD,False,0.0001,LQTY-USDC,CBE,23870.05,2023-01-01T00:00:00Z,,,,,,,,False,,,
697,GMT-USDC,0.0113,-1.73913043478261,2099906.88,32.35853796629097,0.01,0.0001,1,10000000,0.01,27534400,STEPN,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GMT,,,GMT-USD,[],GMT,USD,False,0.0001,GMT-USDC,CBE,23728.95,2023-01-01T00:00:00Z,,,,,,,,False,,,
698,ICP-EUR,2.113,-1.03044496487119,11195.8064,-38.32107685020412,0.0001,0.001,1,10000000,0.0001,2168400,Internet Computer,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,ICP,,,,[],ICP,EUR,False,0.001,ICP-EUR,CBE,23656.739,2023-01-01T00:00:00Z,,,,,,,,False,,,
699,BAND-USD,0.218,-2.67857142857143,103533.73,-84.54300271206559,0.01,0.001,1,10000000,0.01,6102200,Band Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BAND,,,,['BAND-USDC'],BAND,USD,False,0.001,BAND-USD,CBE,22570.35,2023-01-01T00:00:00Z,,,,,,,,False,,,
700,RPL-USD,1.88,-2.08333333333333,11976.098,-63.82123971899943,0.001,0.01,1,10000000,0.001,516003.9233450144633087,Rocket Pool,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RPL,,,,['RPL-USDC'],RPL,USD,False,0.01,RPL-USD,CBE,22515.06,2023-01-01T00:00:00Z,,,,,,,,False,,,
701,COW-USDC,0.1839,-2.9039070749736,121239.7,-43.90940912274728,0.1,0.0001,1,10000000,0.1,34581837.5298579857257332,CoW Protocol,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,COW,,,COW-USD,[],COW,USD,False,0.0001,COW-USDC,CBE,22295.98,2024-09-23T16:25:00.022Z,,,,,,,,False,,,
702,AST-USDC,0.0068,1.49253731343284,3262427.4,-12.16523372779313,0.1,0.0001,1,10000000,0.1,125944584.3828715365239295,AirSwap,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AST,,,AST-USD,[],AST,USD,False,0.0001,AST-USDC,CBE,22184.51,2023-01-01T00:00:00Z,,,,,,,,False,,,
703,CAKE-USDC,1.541,-0.83655083655084,14318.14,-84.9909672041479,0.01,0.001,1,10000000,0.01,3707172.1088004513753587,PancakeSwap,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CAKE,,,CAKE-USD,[],CAKE,USD,False,0.001,CAKE-USDC,CBE,22064.25,2025-06-11T16:32:00.031Z,,,,,,,,False,,,
704,UNI-EUR,2.81,-2.43055555555556,7760.631,-34.78798364622333,0.001,0.01,1,10000000,0.001,16000,Uniswap,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,UNI,,,,[],UNI,EUR,False,0.01,UNI-EUR,CBE,21807.37,2023-01-01T00:00:00Z,,,,,,,,False,,,
705,MPLX-USD,0.029,1.04529616724739,751511,276.50474444143846,0.1,0.0001,1,10000000,0.1,62403575.9895486270306509,Metaplex,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,MPLX,,,,['MPLX-USDC'],MPLX,USD,False,0.0001,MPLX-USD,CBE,21793.82,2025-07-23T16:02:00.009Z,,,,,,,,False,,,
706,LQTY-USD,0.2915,-4.11184210526316,74415.32,-88.52055282706569,0.01,0.0001,1,10000000,0.01,4687700,Liquity,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LQTY,,,,['LQTY-USDC'],LQTY,USD,False,0.0001,LQTY-USD,CBE,21692.07,2023-01-01T00:00:00Z,,,,,,,,False,,,
707,FET-USDT,0.218,-1.44665461121157,99174.7,-36.33681537395935,0.1,0.0001,1,10000000,0.1,27023000,Artificial Superintelligence Alliance,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,FET,,,,[],FET,USDT,False,0.0001,FET-USDT,CBE,21620.0846,2023-01-01T00:00:00Z,,,,,,,,False,,,
708,BAL-USD,0.1549,-1.77552314521243,138545.259,-67.46239532287926,0.001,0.0001,1,10000000,0.001,1601400,Balancer,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BAL,,,,['BAL-USDC'],BAL,USD,False,0.0001,BAL-USD,CBE,21460.66,2023-01-01T00:00:00Z,,,,,,,,False,,,
709,AVT-USDC,0.59,1.72413793103448,35499.23,-40.03214684503126,0.01,0.01,1,10000000,0.01,8840900,Aventus,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AVT,,,AVT-USD,[],AVT,USD,False,0.01,AVT-USDC,CBE,20944.55,2023-01-01T00:00:00Z,,,,,,,,False,,,
710,GMT-USD,0.0113,-1.73913043478261,1833498.74,42.29601510736915,0.01,0.0001,1,10000000,0.01,27534400,STEPN,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GMT,,,,['GMT-USDC'],GMT,USD,False,0.0001,GMT-USD,CBE,20718.54,2023-01-01T00:00:00Z,,,,,,,,False,,,
711,ZKP-USDC,0.06972,-4.84509348983213,291270.6,7.44107296992232,0.1,0.00001,1,10000000,0.1,73186430.3394276713124286,zkPass,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ZKP,,,ZKP-USD,[],ZKP,USD,False,0.00001,ZKP-USDC,CBE,20307.39,2025-12-19T18:06:00.019Z,,,,,,,,False,,,
712,AVT-USD,0.59,1.72413793103448,34308.11,-37.80855435987682,0.01,0.01,1,10000000,0.01,8840900,Aventus,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AVT,,,,['AVT-USDC'],AVT,USD,False,0.01,AVT-USD,CBE,20241.78,2023-01-01T00:00:00Z,,,,,,,,False,,,
713,ICP-USDT,2.479,-1.39220365950676,8130.519,21.49300258424374,0.0001,0.001,1,10000000,0.0001,2025600,Internet Computer,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ICP,,,,[],ICP,USDT,False,0.001,ICP-USDT,CBE,20155.557,2023-01-01T00:00:00Z,,,,,,,,False,,,
714,INDEX-USDC,0.24,-7.69230769230769,82965.847,50.01465866837742,0.001,0.01,1,10000000,0.001,5522700,Index Cooperative,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,INDEX,,,INDEX-USD,[],INDEX,USD,False,0.01,INDEX-USDC,CBE,19911.8,2023-01-01T00:00:00Z,,,,,,,,False,,,
715,00-USDC,0.0045,-4.25531914893617,4418818.39,373.68565774707107,0.01,0.0001,1,10000000,0.01,145572316.1050438187228708,00 Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,00,,,00-USD,[],00,USD,False,0.0001,00-USDC,CBE,19884.68,2023-01-01T00:00:00Z,,,,,,,,False,,,
716,1INCH-USDC,0.095,-1.04166666666667,207269.53,-4.0201288217922,0.01,0.001,1,10000000,0.01,20534800,1inch,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,1INCH,,,1INCH-USD,[],1INCH,USD,False,0.001,1INCH-USDC,CBE,19690.61,2023-01-01T00:00:00Z,,,,,,,,False,,,
717,LA-USD,0.1587,-3.23170731707317,123515.6,20.65793741037273,0.1,0.0001,1,10000000,0.1,23101699.3516162802042908,Lagrange,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,LA,,,,['LA-USDC'],LA,USD,False,0.0001,LA-USD,CBE,19601.93,2025-06-04T16:44:01.140Z,,,,,,,,False,,,
718,FLUID-USDC,1.601,-5.60141509433962,12207.6,4.22977749696897,0.01,0.001,1,10000000,0.01,3169387.5909902766605358,Fluid,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FLUID,,,FLUID-USD,[],FLUID,USD,False,0.001,FLUID-USDC,CBE,19544.37,2025-11-24T16:56:00.020Z,,,,,,,,False,,,
719,00-USD,0.0045,-4.25531914893617,4294625.47,388.0221555244636,0.01,0.0001,1,10000000,0.01,145572316.1050438187228708,00 Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,00,,,,['00-USDC'],00,USD,False,0.0001,00-USD,CBE,19325.81,2023-01-01T00:00:00Z,,,,,,,,False,,,
720,1INCH-USD,0.095,-1.04166666666667,197774.52,4.04787871231264,0.01,0.001,1,10000000,0.01,20534800,1inch,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,1INCH,,,,['1INCH-USDC'],1INCH,USD,False,0.001,1INCH-USD,CBE,18788.58,2023-01-01T00:00:00Z,,,,,,,,False,,,
721,AST-USD,0.0068,1.49253731343284,2738185,-6.31943564181477,0.1,0.0001,1,10000000,0.1,125944584.3828715365239295,AirSwap,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AST,,,,['AST-USDC'],AST,USD,False,0.0001,AST-USD,CBE,18619.66,2023-01-01T00:00:00Z,,,,,,,,False,,,
722,POLS-USD,0.0545,0,339598.97,-87.39747760342953,0.01,0.0001,1,10000000,0.01,24138100,Polkastarter,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,POLS,,,,['POLS-USDC'],POLS,USD,False,0.0001,POLS-USD,CBE,18508.14,2023-01-01T00:00:00Z,,,,,,,,False,,,
723,ALEPH-USDC,0.02071,-0.43269230769231,889381,-24.65425697293409,0.1,0.00001,1,10000000,0.1,161290300,Aleph Cloud,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ALEPH,,,ALEPH-USD,[],ALEPH,USD,False,0.00001,ALEPH-USDC,CBE,18419.08,2023-01-01T00:00:00Z,,,,,,,,False,,,
724,DEEP-USDC,0.03029,-2.76083467094703,602731,-51.30438084527434,1,0.00001,1,10000000,1,422332200.6773711402209734,DeepBook,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DEEP,,,DEEP-USD,[],DEEP,USD,False,0.00001,DEEP-USDC,CBE,18256.72,2026-02-10T16:54:00.016Z,,,,,,,,False,,,
725,RAY-USDC,0.657,-1.58777711204314,27617.52,-44.61537721077085,0.01,0.0001,1,10000000,0.1,8392879.9179048862681724,Raydium,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RAY,,,RAY-USD,[],RAY,USD,False,0.0001,RAY-USDC,CBE,18144.71,2026-01-13T21:09:00.015Z,,,,,,,,False,,,
726,COW-USD,0.1839,-2.9039070749736,98388.5,-41.27241265488675,0.1,0.0001,1,10000000,0.1,34581837.5298579857257332,CoW Protocol,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,COW,,,,['COW-USDC'],COW,USD,False,0.0001,COW-USD,CBE,18093.65,2024-09-23T16:25:00.022Z,,,,,,,,False,,,
