,id,base,base_name,quote,quote_name,fee,min_base_amount,min_quote_amount,max_quote_amount,amount_precision,precision,trade_status,sell_start,buy_start,type,trade_url,st_tag,slippage,market_order_max_stock,market_order_max_money,up_rate,down_rate,delisting_time,max_base_amount
125,IR_USDT,IR,Infrared,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1765972800,normal,https://www.gate.com/trade/IR_USDT,False,0.1,1524390.24,300000,0.4,0.4,,
126,VOID_USDT,VOID,Nothing,USDT,Tether,0.2,0.1,3,5000000,1,8,tradable,0,1733900400,normal,https://www.gate.com/trade/VOID_USDT,False,0.1,2951376079.1,200000,0.4,0.4,,
127,FLM_USDT,FLM,Flamingo Finance,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607572800,1607587200,normal,https://www.gate.com/trade/FLM_USDT,False,0.1,33377837.12,200000,0.4,0.4,,
128,TARA_USDT,TARA,Taraxa,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1607313600,1616385600,normal,https://www.gate.com/trade/TARA_USDT,False,0.1,570125427.59,200000,0.4,0.4,,
129,SPO_USDT,SPO,Spores Network,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1607313600,1630728000,normal,https://www.gate.com/trade/SPO_USDT,False,0.1,2691790040.38,200000,0.4,0.4,,
130,LTC_BTC,LTC,Litecoin,BTC,Bitcoin,0.2,0.0001,0.000001,100,4,7,tradable,0,0,normal,https://www.gate.com/trade/LTC_BTC,False,0.1,6133.65,5.555555556,0.6,0.6,,
131,CFX3S_USDT,CFX3S,CFX3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1603252800,1753259400,normal,https://www.gate.com/trade/CFX3S_USDT,False,0.1,615384.62,300000,0.6,0.6,,
132,QUICK_USDT,QUICK,Quickswap,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1689930000,normal,https://www.gate.com/trade/QUICK_USDT,False,0.1,18527095.88,200000,0.4,0.4,,
133,CVC_ETH,CVC,Civic,ETH,Ethereum,0.2,0.01,0.001,1000,2,8,tradable,0,0,normal,https://www.gate.com/trade/CVC_ETH,False,0.1,4723107.8,66.66666667,0.6,0.6,,
134,NEKO_USDT,NEKO,Neonneko,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1753178400,normal,https://www.gate.com/trade/NEKO_USDT,False,0.1,3438789546,100000,0.4,0.4,,
135,ABT_USDT,ABT,ArcBlock,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,0,0,normal,https://www.gate.com/trade/ABT_USDT,False,0.1,706713.78,200000,0.4,0.4,,
136,RIF_USDT,RIF,RIF Token,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1610026200,normal,https://www.gate.com/trade/RIF_USDT,False,0.1,9259259.26,300000,0.35,0.35,,
137,AMC_USDT,AMC,AI Meta Club,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1688731200,normal,https://www.gate.com/trade/AMC_USDT,False,0.1,1988269,100000,0.4,0.4,,
138,MTR_USDT,MTR,MeterStable,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1596861300,1596866400,normal,https://www.gate.com/trade/MTR_USDT,False,0.1,786627.34,200000,0.6,0.6,,
139,KAS3S_USDT,KAS3S,KAS3xShort,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1762158600,normal,https://www.gate.com/trade/KAS3S_USDT,False,0.1,101250.44,200000,0.6,0.6,,
140,THETA3L_USDT,THETA3L,THETA3xLong,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1582704000,1749112200,normal,https://www.gate.com/trade/THETA3L_USDT,False,0.1,7916089.45,200000,0.6,0.6,,
141,AVAX_ETH,AVAX,Avalanche,ETH,Ethereum,0.2,0.01,0.001,1000,2,6,tradable,1600669200,1600755600,normal,https://www.gate.com/trade/AVAX_ETH,False,0.1,40272.24,166.6666667,0.6,0.6,,
142,LOOKS_USDT,LOOKS,LooksRare,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1641909600,normal,https://www.gate.com/trade/LOOKS_USDT,False,0.1,145401672.12,200000,0.4,0.4,,
143,3ULL_USDT,3ULL,PLAYA3ULL GAMES,USDT,Tether,0.2,0.1,3,5000000,1,8,tradable,0,1713175200,normal,https://www.gate.com/trade/3ULL_USDT,False,0.1,1010611419.91,200000,0.4,0.4,,
144,ETH3L_USDT,ETH3L,ETH3xLong,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1582776000,1582776000,normal,https://www.gate.com/trade/ETH3L_USDT,False,0.1,776457.8,500000,0.6,0.6,,
145,XNI3S_USDT,XNI3S,XNI3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769688000,normal,https://www.gate.com/trade/XNI3S_USDT,False,0.1,0,0,0.6,0.6,,
146,SIREN_USDT,SIREN,Siren,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1742378400,normal,https://www.gate.com/trade/SIREN_USDT,False,0.1,2887878.13,200000,0.35,0.35,,
147,HSK_USDT,HSK,HashKey Platform Token,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1732615200,normal,https://www.gate.com/trade/HSK_USDT,False,0.08,1043659.77,300000,0.3,0.3,,
148,FOREST_USDT,FOREST,Forest Protocol,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1756731600,normal,https://www.gate.com/trade/FOREST_USDT,False,0.1,7091360.36,300000,0.4,0.4,,
149,CWS_USDT,CWS,Seascape Crowns,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1612497600,normal,https://www.gate.com/trade/CWS_USDT,False,0.1,3769317.75,200000,0.4,0.4,,
150,RAVE_USDT,RAVE,RaveDAO,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1577808000,1765548000,normal,https://www.gate.com/trade/RAVE_USDT,False,0.06,1466899.41,500000,0.35,0.35,,
151,PINE_USDT,PINE,Pine Token,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1607313600,1675947600,normal,https://www.gate.com/trade/PINE_USDT,False,0.1,55478502.08,100000,0.4,0.4,,
152,DADDY_USDT,DADDY,DADDY TATE,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1596702900,1718456400,normal,https://www.gate.com/trade/DADDY_USDT,False,0.1,12779552.72,200000,0.4,0.4,,
153,MOVE_USDT,MOVE,Movement Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1733745600,normal,https://www.gate.com/trade/MOVE_USDT,False,0.08,13704262.03,500000,0.2,0.2,,
154,MSOL_USDT,MSOL,Marinade Staked SOL,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1607313600,1635228000,normal,https://www.gate.com/trade/MSOL_USDT,False,0.1,585.89,100000,0.4,0.4,,
155,POWR_USDT,POWR,PowerLedger,USDT,Tether,0.2,1,3,5000000,0,5,tradable,0,0,normal,https://www.gate.com/trade/POWR_USDT,False,0.1,3805416.38,300000,0.4,0.4,,
156,QQQX_USDT,QQQX,NASDAQ 100 Index,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1751688000,normal,https://www.gate.com/trade/QQQX_USDT,False,0.04,489.12,300000,0.15,0.15,,
157,MATR1X_USDT,MATR1X,Matr1x,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1753945200,normal,https://www.gate.com/trade/MATR1X_USDT,False,0.1,583090379.01,200000,0.4,0.4,,
158,ETC3S_USDT,ETC3S,ETC3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1603252800,1603252800,normal,https://www.gate.com/trade/ETC3S_USDT,False,0.1,10281014.39,300000,0.6,0.6,,
159,BOBA_USDT,BOBA,Boba Network,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1637373600,normal,https://www.gate.com/trade/BOBA_USDT,False,0.08,7370101.95,300000,0.35,0.35,,
160,BAC_USDT,BAC,Basis Cash,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1608616800,1608631200,normal,https://www.gate.com/trade/BAC_USDT,False,0.1,116890707,200000,0.4,0.4,,
161,HOME_USDT,HOME,DeFi App,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1749553200,normal,https://www.gate.com/trade/HOME_USDT,False,0.08,23546032.49,500000,0.3,0.3,,
162,TRUMP3L_USDT,TRUMP3L,TRUMP3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1765962000,normal,https://www.gate.com/trade/TRUMP3L_USDT,False,0.1,310481.87,300000,0.6,0.6,,
163,ORO_USDT,ORO,Operon Origins,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1638597600,normal,https://www.gate.com/trade/ORO_USDT,False,0.1,279407656,100000,0.4,0.4,,
164,AKT_USDT,AKT,Akash Network,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1615528800,normal,https://www.gate.com/trade/AKT_USDT,False,0.08,750562.92,300000,0.25,0.25,,
165,BIO_USDT,BIO,Bio Protocol,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1735898400,normal,https://www.gate.com/trade/BIO_USDT,False,0.06,11007154.65,500000,0.3,0.3,,
166,LIKE_USDT,LIKE,Only1,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1596702900,1628042400,normal,https://www.gate.com/trade/LIKE_USDT,False,0.1,44469149.53,200000,0.4,0.4,,
167,ARTFI_USDT,ARTFI,Artfi,USDT,Tether,0.2,1,3,5000000,0,7,tradable,0,1718622000,normal,https://www.gate.com/trade/ARTFI_USDT,False,0.1,111296605.45,200000,0.4,0.4,,
168,GX_USDT,GX,Grindery,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1741788000,normal,https://www.gate.com/trade/GX_USDT,True,0.1,2655513509.92,200000,0.6,0.6,1776826800.0,
169,RION_USDT,RION,Hyperion,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1577808000,1752674400,normal,https://www.gate.com/trade/RION_USDT,False,0.1,808244.09,200000,0.4,0.4,,
170,GALO_USDT,GALO,Clube Atlético Mineiro Fan Token,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1608782400,1662955200,normal,https://www.gate.com/trade/GALO_USDT,False,0.1,5988920.5,200000,0.4,0.4,,
171,ETC_USDT,ETC,Ethereum Classic,USDT,Tether,0.2,0.001,3,5000000,3,3,tradable,0,0,normal,https://www.gate.com/trade/ETC_USDT,False,0.05,80612.66,1000000,0.15,0.15,,
172,FORTH_ETH,FORTH,Ampleforth,ETH,Ethereum,0.2,0.001,0.001,1000,3,7,tradable,1607313600,1619064000,normal,https://www.gate.com/trade/FORTH_ETH,False,0.1,124773.85,66.66666667,0.6,0.6,,
173,ZKL_USDT,ZKL,ZKLink,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1609434000,1721649600,normal,https://www.gate.com/trade/ZKL_USDT,False,0.1,40971013.01,200000,0.4,0.4,,
174,ES_USDT,ES,Eclipse,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1752660000,normal,https://www.gate.com/trade/ES_USDT,False,0.1,3493246.39,300000,0.35,0.35,,
175,TICO_USDT,TICO,Funtico,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1577808000,1737979200,normal,https://www.gate.com/trade/TICO_USDT,False,0.1,239234449.76,200000,0.4,0.4,,
176,KNC_USDT,KNC,Kyber,USDT,Tether,0.2,0.001,3,5000000,3,4,tradable,0,0,normal,https://www.gate.com/trade/KNC_USDT,False,0.1,1290045.15,300000,0.35,0.35,,
177,GAS_USDT,GAS,Gas,USDT,Tether,0.2,0.001,3,5000000,3,3,tradable,0,0,normal,https://www.gate.com/trade/GAS_USDT,False,0.08,158520.48,300000,0.35,0.35,,
178,ALT_USDT,ALT,Altlayer,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1706176800,normal,https://www.gate.com/trade/ALT_USDT,False,0.08,25369978.86,300000,0.2,0.2,,
179,PEPE5S_USDT,PEPE5S,PEPE5xShort,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1752746400,normal,https://www.gate.com/trade/PEPE5S_USDT,False,0.08,1341741.58,500000,0.6,0.6,,
180,FB_USDT,FB,Fractal Bitcoin,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,0,1726214400,normal,https://www.gate.com/trade/FB_USDT,False,0.1,1226843.33,500000,0.35,0.35,,
181,ALT_USDC,ALT,Altlayer,USDC,USDCoin,0.2,0.01,1,5000000,2,6,tradable,1607313600,1706176800,normal,https://www.gate.com/trade/ALT_USDC,False,0.1,16913319.24,200000,0.4,0.4,,
182,PEOPLEFB_USDT,PEOPLEFB,People,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1727337600,normal,https://www.gate.com/trade/PEOPLEFB_USDT,False,0.1,148765248,200000,0.4,0.4,,
183,NEWT_USDT,NEWT,Newton,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1750773600,normal,https://www.gate.com/trade/NEWT_USDT,False,0.1,3031834.26,300000,0.35,0.35,,
184,TYCOON_USDT,TYCOON,Dino Tycoon,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1762246800,normal,https://www.gate.com/trade/TYCOON_USDT,False,0.1,39113428.94,300000,0.4,0.4,,
185,GALA_USDC,GALA,Gala Games,USDC,USDCoin,0.2,0.01,1,5000000,2,6,tradable,1607313600,1628740800,normal,https://www.gate.com/trade/GALA_USDC,False,0.08,46178711.61,300000,0.35,0.35,,
186,PERP_USDT,PERP,Perpetual Protocol,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1612425600,normal,https://www.gate.com/trade/PERP_USDT,False,0.1,2342743.35,200000,0.4,0.4,,
187,CELB_USDT,CELB,CeluvPlay,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1756461600,normal,https://www.gate.com/trade/CELB_USDT,False,0.1,1556420233.46,200000,0.4,0.4,,
188,ZIG_USDT,ZIG,ZIGChain,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1641297600,normal,https://www.gate.com/trade/ZIG_USDT,False,0.08,8599931.2,500000,0.35,0.35,,
189,GALA_USDT,GALA,Gala Games,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1628740800,normal,https://www.gate.com/trade/GALA_USDT,False,0.06,76940832.5,500000,0.3,0.3,,
190,MAVIA_USDT,MAVIA,Heroes of Mavia,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607313600,1707220800,normal,https://www.gate.com/trade/MAVIA_USDT,False,0.1,5950609.94,300000,0.4,0.4,,
191,ABTON_USDT,ABTON,Abbott Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1756895400,normal,https://www.gate.com/trade/ABTON_USDT,False,0.08,3933.6,500000,0.15,0.15,,
192,MONKY_USDT,MONKY,Wise Monkey,USDT,Tether,0.2,0.1,3,5000000,1,10,tradable,1577808000,1733997600,normal,https://www.gate.com/trade/MONKY_USDT,False,0.1,531208499335.99,200000,0.4,0.4,,
193,XLM_BTC,XLM,Stellar,BTC,Bitcoin,0.2,0.01,0.000001,100,2,9,tradable,0,0,normal,https://www.gate.com/trade/XLM_BTC,False,0.1,2224001.42,5.555555556,0.6,0.6,,
194,PLANET_USDT,PLANET,PLANET,USDT,Tether,0.2,0.1,3,5000000,1,10,tradable,1607313600,1688997600,normal,https://www.gate.com/trade/PLANET_USDT,False,0.1,485377988108,200000,0.4,0.4,,
195,YCT_USDT,YCT,YouClout,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1607313600,1638525600,normal,https://www.gate.com/trade/YCT_USDT,False,0.1,4037956794,100000,0.6,0.6,,
196,FEG_USDT,FEG,FEG Token,USDT,Tether,0.2,0.1,3,5000000,1,8,tradable,1607313600,1737360000,normal,https://www.gate.com/trade/FEG_USDT,False,0.1,2867794665.9,200000,0.4,0.4,,
197,AKT_ETH,AKT,Akash Network,ETH,Ethereum,0.2,0.001,0.001,1000,3,7,tradable,1607313600,1615528800,normal,https://www.gate.com/trade/AKT_ETH,False,0.1,488579.46,66.66666667,0.6,0.6,,
198,ZRX_USDT,ZRX,0xProject,USDT,Tether,0.2,1,3,5000000,0,5,tradable,0,0,normal,https://www.gate.com/trade/ZRX_USDT,False,0.1,2329192.55,300000,0.35,0.35,,
199,BAND_USDT,BAND,Band,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1597636800,1597651200,normal,https://www.gate.com/trade/BAND_USDT,False,0.1,920810.31,300000,0.3,0.3,,
200,HYPE_USDT,HYPE,Hyperliquid,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1577808000,1734933600,normal,https://www.gate.com/trade/HYPE_USDT,False,0.06,37171.96,1000000,0.2,0.2,,
201,GT_BTC,GT,GateToken,BTC,Bitcoin,0.2,0.001,0.000001,100,3,8,tradable,0,1555833600,normal,https://www.gate.com/trade/GT_BTC,False,0.1,28024.16,3.333333333,0.6,0.6,,
202,ARIAIP_USDT,ARIAIP,Aria Protocol,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1577808000,1762500600,normal,https://www.gate.com/trade/ARIAIP_USDT,False,0.1,10020040.08,300000,0.4,0.4,,
203,DENT_USDT,DENT,Dent,USDT,Tether,0.2,1,3,5000000,0,8,tradable,1607313600,1616475600,normal,https://www.gate.com/trade/DENT_USDT,False,0.1,1375200550.08,300000,0.35,0.35,,
204,JPM3S_USDT,JPM3S,JPM3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769482800,normal,https://www.gate.com/trade/JPM3S_USDT,False,0.1,0,0,0.6,0.6,,
205,EGAME_USDT,EGAME,EVERY GAME,USDT,Tether,0.2,0.1,3,5000000,1,9,tradable,1607313600,1637668800,normal,https://www.gate.com/trade/EGAME_USDT,False,0.1,28897558156,100000,0.4,0.4,,
206,APT5S_USDT,APT5S,APT5xShort,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1577808000,1747126800,normal,https://www.gate.com/trade/APT5S_USDT,False,0.1,14515894.9,300000,0.6,0.6,,
207,LMTON_USDT,LMTON,Lockheed Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1765265400,normal,https://www.gate.com/trade/LMTON_USDT,False,0.06,1055.74,500000,0.15,0.15,,
208,SENT3L_USDT,SENT3L,SENT3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1769769000,normal,https://www.gate.com/trade/SENT3L_USDT,False,0.1,0,0,0.6,0.6,,
209,NFP_USDT,NFP,NFPrompt,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1607313600,1703678400,normal,https://www.gate.com/trade/NFP_USDT,False,0.1,12795905.31,300000,0.4,0.4,,
210,FOGO_USDT,FOGO,Fogo,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1768485600,normal,https://www.gate.com/trade/FOGO_USDT,False,0.05,0,0,0.4,0.4,,
211,BAT_USDT,BAT,BasicAttentionToken,USDT,Tether,0.2,1,3,5000000,0,5,tradable,0,0,normal,https://www.gate.com/trade/BAT_USDT,False,0.06,2268088,500000,0.35,0.35,,
212,WLD_USDC,WLD,Worldcoin,USDC,USDCoin,0.2,0.001,1,5000000,3,4,tradable,1607313600,1690183800,normal,https://www.gate.com/trade/WLD_USDC,False,0.08,584339.7,300000,0.35,0.35,,
213,JPMON_USDT,JPMON,JPMorgan Chase Ondo Tokenized,USDT,Tether,0.2,0.001,3,5000000,3,2,tradable,1577808000,1765269000,normal,https://www.gate.com/trade/JPMON_USDT,False,0.06,1574.43,500000,0.15,0.15,,
214,EYWA_USDT,EYWA,EYWA,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1734692400,normal,https://www.gate.com/trade/EYWA_USDT,False,0.1,110957004.16,200000,0.4,0.4,,
215,RECALL_USDT,RECALL,Recall,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1577808000,1760598000,normal,https://www.gate.com/trade/RECALL_USDT,False,0.08,3028161.91,300000,0.3,0.3,,
216,WLD_USDT,WLD,Worldcoin,USDT,Tether,0.2,0.001,3,5000000,3,4,tradable,1607313600,1690183800,normal,https://www.gate.com/trade/WLD_USDT,False,0.05,1947609.31,1000000,0.2,0.2,,
217,PURR_USDT,PURR,Purr,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1735009200,normal,https://www.gate.com/trade/PURR_USDT,False,0.1,3260249.41,200000,0.4,0.4,,
218,APT3S_USDT,APT3S,APT3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1630209600,normal,https://www.gate.com/trade/APT3S_USDT,False,0.1,1783484.93,300000,0.6,0.6,,
219,HBAR3S_USDT,HBAR3S,HBAR3xShort,USDT,Tether,0.2,0.01,3,5000000,2,6,tradable,1582704000,1582704000,normal,https://www.gate.com/trade/HBAR3S_USDT,False,0.1,15676438.31,300000,0.6,0.6,,
220,GRIFFAIN_USDT,GRIFFAIN,GRIFFAIN,USDT,Tether,0.2,1,3,5000000,0,6,tradable,0,1734616800,normal,https://www.gate.com/trade/GRIFFAIN_USDT,False,0.1,16416317.82,300000,0.35,0.35,,
221,MOODENG_USDT,MOODENG,Moo Deng,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1727440200,normal,https://www.gate.com/trade/MOODENG_USDT,False,0.06,6831067.7,500000,0.2,0.2,,
222,POND_USDT,POND,Marlin,USDT,Tether,0.2,0.1,3,5000000,1,6,tradable,1608606000,1608609600,normal,https://www.gate.com/trade/POND_USDT,False,0.1,74561948.55,300000,0.35,0.35,,
223,MUSE_USDT,MUSE,Muse,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1607313600,1614657600,normal,https://www.gate.com/trade/MUSE_USDT,False,0.1,386697.6,200000,0.4,0.4,,
224,UNFI_USDT,UNFI,Unifi Protocol DAO,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1607572800,1607583600,normal,https://www.gate.com/trade/UNFI_USDT,False,0.1,2230773.52,200000,0.4,0.4,,
225,SAND3L_USDT,SAND3L,SAND3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1765962000,normal,https://www.gate.com/trade/SAND3L_USDT,False,0.1,442252.84,300000,0.6,0.6,,
226,WLFI3S_USDT,WLFI3S,WLFI3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1756803600,normal,https://www.gate.com/trade/WLFI3S_USDT,False,0.1,2414389.76,300000,0.6,0.6,,
227,VEMP_USDT,VEMP,VEMP,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1632542400,normal,https://www.gate.com/trade/VEMP_USDT,False,0.1,663570006.64,200000,0.4,0.4,,
228,DRIFT_USDT,DRIFT,Drift Protocol,USDT,Tether,0.2,1,3,5000000,0,5,tradable,1596702900,1715860800,normal,https://www.gate.com/trade/DRIFT_USDT,False,0.08,1881467.54,300000,0.2,0.2,,
229,FITFI_USDT,FITFI,Step.app,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1650969000,normal,https://www.gate.com/trade/FITFI_USDT,False,0.1,426030461.18,200000,0.4,0.4,,
230,XAUT3S_USDT,XAUT3S,XAUT3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1767855600,normal,https://www.gate.com/trade/XAUT3S_USDT,False,0.1,102204.55,100000,0.6,0.6,,
231,XZK_USDT,XZK,Expand,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1607313600,1718704800,normal,https://www.gate.com/trade/XZK_USDT,False,0.1,351185250,200000,0.4,0.4,,
232,AVT_USDT,AVT,Aventus,USDT,Tether,0.2,0.1,3,5000000,1,4,tradable,1607313600,1649404800,normal,https://www.gate.com/trade/AVT_USDT,False,0.1,234178.33,200000,0.4,0.4,,
233,RAY_USDT,RAY,Raydium,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1596702900,1614085200,normal,https://www.gate.com/trade/RAY_USDT,False,0.06,519669.49,500000,0.3,0.3,,
234,SFI_USDT,SFI,Singularity Finance,USDT,Tether,0.2,1,3,5000000,0,6,tradable,1607313600,1739934000,normal,https://www.gate.com/trade/SFI_USDT,False,0.1,19703462.88,200000,0.4,0.4,,
235,币安人生3S_USDT,币安人生3S,币安人生3xShort,USDT,Tether,0.2,0.01,3,5000000,2,8,tradable,1577808000,1768287600,normal,https://www.gate.com/trade/币安人生3S_USDT,False,0.1,0,0,0.6,0.6,,
236,TURBO3L_USDT,TURBO3L,TURBO3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1765962000,normal,https://www.gate.com/trade/TURBO3L_USDT,False,0.1,191427.86,200000,0.6,0.6,,
237,CFX_USDT,CFX,Conflux,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1604993400,1605081600,normal,https://www.gate.com/trade/CFX_USDT,False,0.06,6931928.46,500000,0.25,0.25,,
238,HINT_USDT,HINT,Hive Intelligence,USDT,Tether,0.2,1,3,5000000,0,7,tradable,1577808000,1736258400,normal,https://www.gate.com/trade/HINT_USDT,False,0.1,121065375.3,200000,0.4,0.4,,
239,CFX_USDC,CFX,Conflux,USDC,USDCoin,0.2,0.01,1,5000000,2,5,tradable,1604993400,1605081600,normal,https://www.gate.com/trade/CFX_USDC,False,0.08,4160310.64,300000,0.35,0.35,,
240,CAPS_USDT,CAPS,Ternoa,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1607313600,1622206800,normal,https://www.gate.com/trade/CAPS_USDT,False,0.1,299110147.31,200000,0.4,0.4,,
241,TOSHI3L_USDT,TOSHI3L,TOSHI3xLong,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1577808000,1766995200,normal,https://www.gate.com/trade/TOSHI3L_USDT,False,0.1,97347286.44,200000,0.6,0.6,,
242,PRCL_USDT,PRCL,Parcl,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1596702900,1713272400,normal,https://www.gate.com/trade/PRCL_USDT,False,0.1,14855162.17,300000,0.35,0.35,,
243,METIS_USDT,METIS,Metis Token,USDT,Tether,0.2,0.01,3,5000000,2,3,tradable,1607313600,1620910800,normal,https://www.gate.com/trade/METIS_USDT,False,0.08,52896.06,300000,0.35,0.35,,
244,TRX3S_USDT,TRX3S,TRX3xShort,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1582704000,1582704000,normal,https://www.gate.com/trade/TRX3S_USDT,False,0.1,7539582.81,300000,0.6,0.6,,
245,PHA_USDT,PHA,Phala,USDT,Tether,0.2,0.01,3,5000000,2,5,tradable,1600135200,1600142400,normal,https://www.gate.com/trade/PHA_USDT,False,0.1,8164376.11,300000,0.3,0.3,,
246,VIRTUAL3S_USDT,VIRTUAL3S,VIRTUAL3xShort,USDT,Tether,0.2,0.01,3,5000000,2,4,tradable,1577808000,1762158600,normal,https://www.gate.com/trade/VIRTUAL3S_USDT,False,0.1,171666.94,300000,0.6,0.6,,
247,NFE_USDT,NFE,Edu3Labs,USDT,Tether,0.2,0.01,3,5000000,2,7,tradable,1607313600,1709794800,normal,https://www.gate.com/trade/NFE_USDT,False,0.1,210803689,200000,0.4,0.4,,
248,CATCOIN_USDT,CATCOIN,Catcoin,USDT,Tether,0.2,1,3,5000000,0,14,tradable,1596702900,1713776400,normal,https://www.gate.com/trade/CATCOIN_USDT,False,0.1,2807017543859650,200000,0.4,0.4,,
249,HOT_USDT,HOT,Holo,USDT,Tether,0.2,0.1,3,5000000,1,7,tradable,1607313600,1613894400,normal,https://www.gate.com/trade/HOT_USDT,False,0.1,620668252.82,300000,0.35,0.35,,
