,from date,to date,from PFFD price,to PFFD price,PFFD cod,PFFD pct cod,from PFF price,to PFF price,PFF cod,PFF pct cod,to PFF / to PFFD,to PFF / to PFF,PFF / PFFD moving avg,yday PFF / PFFD moving avg,to PFFD unit price,PFF / PFF moving avg,yday PFF / PFF moving avg,to PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff
98,2022-01-10,2022-01-11,25.26,25.41,0.1499999999999985,0.0059206804097275,38.61,38.81,0.2000000000000028,0.00516663510467,1.5273514364423455,1.0,1.5256492534819341,1.525472157850293,38.76224753097595,1.0,1.0,38.81,-0.001231174204070267,0.0,-0.001231174204070267
99,2022-01-11,2022-01-12,25.41,25.44,0.0300000000000011,0.0011799411398487,38.81,38.88,0.0700000000000002,0.0018020342114234,1.528301886792453,1.0,1.5258672761951222,1.5256492534819341,38.81251700858041,1.0,1.0,38.88,-0.0017371816743430354,0.0,-0.0017371816743430354
100,2022-01-12,2022-01-13,25.44,25.45,0.009999999999998,0.0003930045246103,38.88,38.85,-0.0300000000000011,-0.0007719027785819,1.5265225933202358,1.0,1.52591287000613,1.5258672761951222,38.83332217916586,1.0,1.0,38.85,-0.0004293797078325936,0.0,-0.0004293797078325936
101,2022-01-13,2022-01-14,25.45,25.35,-0.0999999999999978,-0.0039370129593395,38.85,38.62,-0.2300000000000039,-0.0059377998132881,1.5234714003944771,1.0,1.5260190683063082,1.52591287000613,38.6818912546554,1.0,1.0,38.62,0.0016012872874282174,0.0,0.0016012872874282174
102,2022-01-14,2022-01-18,25.35,25.15,-0.2000000000000028,-0.0079208334914441,38.62,38.32,-0.2999999999999971,-0.0077983238977084,1.523658051689861,1.0,1.526161939493627,1.5260190683063082,38.37937956790365,1.0,1.0,38.32,0.0015483718408542805,0.0,0.0015483718408542805
103,2022-01-18,2022-01-19,25.15,25.18,0.0300000000000011,0.0011921320704529,38.32,38.3,-0.0200000000000031,-0.0005220569160595,1.5210484511517075,1.0,1.5261583020433165,1.526161939493627,38.428757636449525,1.0,1.0,38.3,0.003356179906351861,0.0,0.003356179906351861
104,2022-01-19,2022-01-20,25.18,25.1,-0.0799999999999983,-0.0031821824784628,38.3,38.16,-0.1400000000000005,-0.0036620496065145,1.5203187250996013,1.0,1.525977221029851,1.5261583020433165,38.306573381287244,1.0,1.0,38.16,0.0038336636342210344,0.0,0.0038336636342210344
105,2022-01-20,2022-01-21,25.1,25.03,-0.0700000000000002,-0.0027927406940553,38.16,38.06,-0.0999999999999943,-0.0026239847120821,1.5205753096284458,1.0,1.525805283660824,1.525977221029851,38.195209842377174,1.0,1.0,38.06,0.0035462490852813285,0.0,0.0035462490852813285
106,2022-01-21,2022-01-24,25.03,25.0,-0.0300000000000011,-0.0011992805754821,38.06,38.02,-0.0399999999999991,-0.0010515248077202,1.5208000000000002,1.0,1.5257328714828382,1.525805283660824,38.1451320915206,1.0,1.0,38.02,0.0032858133549437496,0.0,0.0032858133549437496
107,2022-01-24,2022-01-25,25.0,24.87,-0.129999999999999,-0.0052135670528874,38.02,37.71,-0.3100000000000023,-0.0081870257900173,1.5162846803377563,1.0,1.5254058647662103,1.5257328714828382,37.94497651377819,1.0,1.0,37.71,0.0062118126310950214,0.0,0.0062118126310950214
108,2022-01-25,2022-01-26,24.87,24.62,-0.25,-0.0101031370590058,37.71,37.39,-0.3200000000000003,-0.0085220222812434,1.5186839967506092,1.0,1.5252006021962614,1.5254058647662103,37.5554923905441,1.0,1.0,37.39,0.004416347247773712,0.0,0.004416347247773712
109,2022-01-26,2022-01-27,24.62,24.21,-0.4100000000000001,-0.0167933498063403,37.39,36.93,-0.4600000000000008,-0.0123790601245505,1.5254027261462204,1.0,1.5252645128226388,1.5252006021962614,36.92510657917149,1.0,1.0,36.93,-0.00013251408229767787,0.0,-0.00013251408229767787
