,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
113,1/31/2022,2/1/2022, $76.82 , $77.29 , $0.47 ,0.61%, $82.73 , $83.84 , $1.11 ,1.33%, 1.085 , 1.000 , 1.079 , 1.079 , $83.39 , 1.000 , 1.000 , $83.84 ,-0.54%,0.00%,-0.54%
114,2/1/2022,2/2/2022, $77.29 , $76.85 , $(0.44),-0.57%, $83.84 , $83.07 , $(0.77),-0.92%, 1.081 , 1.000 , 1.079 , 1.079 , $82.93 , 1.000 , 1.000 , $83.07 ,-0.17%,0.00%,-0.17%
115,2/2/2022,2/3/2022, $76.85 , $75.60 , $(1.25),-1.64%, $83.07 , $81.56 , $(1.51),-1.83%, 1.079 , 1.000 , 1.079 , 1.079 , $81.60 , 1.000 , 1.000 , $81.56 ,0.05%,0.00%,0.05%
116,2/3/2022,2/4/2022, $75.60 , $76.61 , $1.01 ,1.33%, $81.56 , $82.71 , $1.15 ,1.40%, 1.080 , 1.000 , 1.080 , 1.079 , $82.69 , 1.000 , 1.000 , $82.71 ,-0.02%,0.00%,-0.02%
117,2/4/2022,2/7/2022, $76.61 , $76.52 , $(0.09),-0.12%, $82.71 , $83.10 , $0.39 ,0.47%, 1.086 , 1.000 , 1.080 , 1.080 , $82.62 , 1.000 , 1.000 , $83.10 ,-0.58%,0.00%,-0.58%
118,2/7/2022,2/8/2022, $76.52 , $76.99 , $0.47 ,0.61%, $83.10 , $83.73 , $0.63 ,0.76%, 1.088 , 1.000 , 1.081 , 1.080 , $83.16 , 1.000 , 1.000 , $83.73 ,-0.68%,0.00%,-0.68%
119,2/8/2022,2/9/2022, $76.99 , $78.51 , $1.52 ,1.96%, $83.73 , $85.35 , $1.62 ,1.92%, 1.087 , 1.000 , 1.081 , 1.081 , $84.85 , 1.000 , 1.000 , $85.35 ,-0.58%,0.00%,-0.58%
120,2/9/2022,2/10/2022, $78.51 , $78.11 , $(0.40),-0.51%, $85.35 , $85.17 , $(0.18),-0.21%, 1.090 , 1.000 , 1.082 , 1.081 , $84.46 , 1.000 , 1.000 , $85.17 ,-0.84%,0.00%,-0.84%
121,2/10/2022,2/11/2022, $78.11 , $76.93 , $(1.18),-1.52%, $85.17 , $83.62 , $(1.55),-1.84%, 1.087 , 1.000 , 1.082 , 1.082 , $83.23 , 1.000 , 1.000 , $83.62 ,-0.47%,0.00%,-0.47%
122,2/11/2022,2/14/2022, $76.93 , $76.47 , $(0.46),-0.60%, $83.62 , $83.43 , $(0.19),-0.23%, 1.091 , 1.000 , 1.083 , 1.082 , $82.77 , 1.000 , 1.000 , $83.43 ,-0.80%,0.00%,-0.80%
123,2/14/2022,2/15/2022, $76.47 , $77.66 , $1.19 ,1.54%, $83.43 , $84.85 , $1.42 ,1.69%, 1.093 , 1.000 , 1.084 , 1.083 , $84.11 , 1.000 , 1.000 , $84.85 ,-0.88%,0.00%,-0.88%
124,2/15/2022,2/16/2022, $77.66 , $77.44 , $(0.22),-0.28%, $84.85 , $84.59 , $(0.26),-0.31%, 1.092 , 1.000 , 1.084 , 1.084 , $83.93 , 1.000 , 1.000 , $84.59 ,-0.79%,0.00%,-0.79%
125,2/16/2022,2/17/2022, $77.44 , $76.09 , $(1.35),-1.76%, $84.59 , $83.06 , $(1.53),-1.83%, 1.092 , 1.000 , 1.085 , 1.084 , $82.51 , 1.000 , 1.000 , $83.06 ,-0.67%,0.00%,-0.67%
126,2/17/2022,2/18/2022, $76.09 , $75.40 , $(0.69),-0.91%, $83.06 , $82.04 , $(1.02),-1.24%, 1.088 , 1.000 , 1.085 , 1.085 , $81.81 , 1.000 , 1.000 , $82.04 ,-0.28%,0.00%,-0.28%
127,2/18/2022,2/22/2022, $75.40 , $74.52 , $(0.88),-1.17%, $82.04 , $80.80 , $(1.24),-1.52%, 1.084 , 1.000 , 1.086 , 1.085 , $80.88 , 1.000 , 1.000 , $80.80 ,0.10%,0.00%,0.10%
128,2/22/2022,2/23/2022, $74.52 , $73.65 , $(0.87),-1.17%, $80.80 , $79.81 , $(0.99),-1.23%, 1.084 , 1.000 , 1.086 , 1.086 , $79.95 , 1.000 , 1.000 , $79.81 ,0.18%,0.00%,0.18%
129,2/23/2022,2/24/2022, $73.65 , $74.83 , $1.18 ,1.59%, $79.81 , $81.34 , $1.53 ,1.90%, 1.087 , 1.000 , 1.086 , 1.086 , $81.24 , 1.000 , 1.000 , $81.34 ,-0.12%,0.00%,-0.12%
130,2/24/2022,2/25/2022, $74.83 , $76.16 , $1.33 ,1.76%, $81.34 , $82.43 , $1.09 ,1.33%, 1.082 , 1.000 , 1.086 , 1.086 , $82.69 , 1.000 , 1.000 , $82.43 ,0.32%,0.00%,0.32%
131,2/25/2022,2/28/2022, $76.16 , $75.90 , $(0.26),-0.34%, $82.43 , $83.06 , $0.63 ,0.76%, 1.094 , 1.000 , 1.086 , 1.086 , $82.40 , 1.000 , 1.000 , $83.06 ,-0.79%,0.00%,-0.79%
132,2/28/2022,3/1/2022, $75.90 , $75.60 , $(0.30),-0.40%, $83.06 , $82.44 , $(0.62),-0.75%, 1.090 , 1.000 , 1.087 , 1.086 , $82.13 , 1.000 , 1.000 , $82.44 ,-0.38%,0.00%,-0.38%
133,3/1/2022,3/2/2022, $75.60 , $76.14 , $0.54 ,0.71%, $82.44 , $83.07 , $0.63 ,0.76%, 1.091 , 1.000 , 1.087 , 1.087 , $82.76 , 1.000 , 1.000 , $83.07 ,-0.37%,0.00%,-0.37%
134,3/2/2022,3/3/2022, $76.14 , $75.35 , $(0.79),-1.04%, $83.07 , $82.10 , $(0.97),-1.17%, 1.090 , 1.000 , 1.088 , 1.087 , $81.93 , 1.000 , 1.000 , $82.10 ,-0.21%,0.00%,-0.21%
135,3/3/2022,3/4/2022, $75.35 , $74.30 , $(1.05),-1.40%, $82.10 , $80.69 , $(1.41),-1.73%, 1.086 , 1.000 , 1.088 , 1.088 , $80.82 , 1.000 , 1.000 , $80.69 ,0.16%,0.00%,0.16%
136,3/4/2022,3/7/2022, $74.30 , $72.84 , $(1.46),-1.98%, $80.69 , $78.81 , $(1.88),-2.36%, 1.082 , 1.000 , 1.088 , 1.088 , $79.26 , 1.000 , 1.000 , $78.81 ,0.57%,0.00%,0.57%
137,3/7/2022,3/8/2022, $72.84 , $72.71 , $(0.13),-0.18%, $78.81 , $78.79 , $(0.02),-0.03%, 1.084 , 1.000 , 1.088 , 1.088 , $79.12 , 1.000 , 1.000 , $78.79 ,0.42%,0.00%,0.42%
138,3/8/2022,3/9/2022, $72.71 , $74.08 , $1.37 ,1.87%, $78.79 , $80.72 , $1.93 ,2.42%, 1.090 , 1.000 , 1.088 , 1.088 , $80.61 , 1.000 , 1.000 , $80.72 ,-0.14%,0.00%,-0.14%
139,3/9/2022,3/10/2022, $74.08 , $73.96 , $(0.12),-0.16%, $80.72 , $80.19 , $(0.53),-0.66%, 1.084 , 1.000 , 1.088 , 1.088 , $80.48 , 1.000 , 1.000 , $80.19 ,0.36%,0.00%,0.36%
140,3/10/2022,3/11/2022, $73.96 , $72.79 , $(1.17),-1.59%, $80.19 , $78.78 , $(1.41),-1.77%, 1.082 , 1.000 , 1.088 , 1.088 , $79.20 , 1.000 , 1.000 , $78.78 ,0.53%,0.00%,0.53%
141,3/11/2022,3/14/2022, $72.79 , $71.53 , $(1.26),-1.75%, $78.78 , $77.44 , $(1.34),-1.72%, 1.083 , 1.000 , 1.087 , 1.088 , $77.80 , 1.000 , 1.000 , $77.44 ,0.46%,0.00%,0.46%
142,3/14/2022,3/15/2022, $71.53 , $72.49 , $0.96 ,1.33%, $77.44 , $77.93 , $0.49 ,0.63%, 1.075 , 1.000 , 1.087 , 1.087 , $78.83 , 1.000 , 1.000 , $77.93 ,1.15%,0.00%,1.15%
143,3/15/2022,3/16/2022, $72.49 , $74.06 , $1.57 ,2.14%, $77.93 , $80.07 , $2.14 ,2.71%, 1.081 , 1.000 , 1.086 , 1.087 , $80.48 , 1.000 , 1.000 , $80.07 ,0.51%,0.00%,0.51%
144,3/16/2022,3/17/2022, $74.06 , $74.86 , $0.80 ,1.07%, $80.07 , $81.07 , $1.00 ,1.24%, 1.083 , 1.000 , 1.086 , 1.086 , $81.30 , 1.000 , 1.000 , $81.07 ,0.29%,0.00%,0.29%
145,3/17/2022,3/18/2022, $74.86 , $75.96 , $1.10 ,1.46%, $81.07 , $82.48 , $1.41 ,1.72%, 1.086 , 1.000 , 1.085 , 1.086 , $82.46 , 1.000 , 1.000 , $82.48 ,-0.02%,0.00%,-0.02%
146,3/18/2022,3/21/2022, $75.96 , $75.61 , $(0.35),-0.46%, $82.48 , $81.95 , $(0.53),-0.64%, 1.084 , 1.000 , 1.085 , 1.085 , $82.06 , 1.000 , 1.000 , $81.95 ,0.13%,0.00%,0.13%
147,3/21/2022,3/22/2022, $75.61 , $76.49 , $0.88 ,1.16%, $81.95 , $83.13 , $1.18 ,1.43%, 1.087 , 1.000 , 1.085 , 1.085 , $83.00 , 1.000 , 1.000 , $83.13 ,-0.16%,0.00%,-0.16%
148,3/22/2022,3/23/2022, $76.49 , $75.94 , $(0.55),-0.72%, $83.13 , $82.42 , $(0.71),-0.86%, 1.085 , 1.000 , 1.085 , 1.085 , $82.41 , 1.000 , 1.000 , $82.42 ,-0.01%,0.00%,-0.01%
149,3/23/2022,3/24/2022, $75.94 , $76.62 , $0.68 ,0.89%, $82.42 , $83.30 , $0.88 ,1.06%, 1.087 , 1.000 , 1.085 , 1.085 , $83.16 , 1.000 , 1.000 , $83.30 ,-0.17%,0.00%,-0.17%
150,3/24/2022,3/25/2022, $76.62 , $76.52 , $(0.10),-0.13%, $83.30 , $82.85 , $(0.45),-0.54%, 1.083 , 1.000 , 1.085 , 1.085 , $83.05 , 1.000 , 1.000 , $82.85 ,0.24%,0.00%,0.24%
151,3/25/2022,3/28/2022, $76.52 , $76.86 , $0.34 ,0.44%, $82.85 , $83.28 , $0.43 ,0.52%, 1.084 , 1.000 , 1.085 , 1.085 , $83.42 , 1.000 , 1.000 , $83.28 ,0.17%,0.00%,0.17%
152,3/28/2022,3/29/2022, $76.86 , $77.85 , $0.99 ,1.28%, $83.28 , $84.50 , $1.22 ,1.45%, 1.085 , 1.000 , 1.085 , 1.085 , $84.45 , 1.000 , 1.000 , $84.50 ,-0.06%,0.00%,-0.06%
153,3/29/2022,3/30/2022, $77.85 , $77.57 , $(0.28),-0.36%, $84.50 , $84.00 , $(0.50),-0.59%, 1.083 , 1.000 , 1.084 , 1.085 , $84.13 , 1.000 , 1.000 , $84.00 ,0.15%,0.00%,0.15%
154,3/30/2022,3/31/2022, $77.57 , $76.95 , $(0.62),-0.80%, $84.00 , $83.32 , $(0.68),-0.81%, 1.083 , 1.000 , 1.084 , 1.084 , $83.42 , 1.000 , 1.000 , $83.32 ,0.12%,0.00%,0.12%
155,3/31/2022,4/1/2022, $76.95 , $77.22 , $0.27 ,0.35%, $83.32 , $83.74 , $0.42 ,0.50%, 1.084 , 1.000 , 1.084 , 1.084 , $83.69 , 1.000 , 1.000 , $83.74 ,-0.06%,0.00%,-0.06%
156,4/1/2022,4/4/2022, $77.22 , $78.00 , $0.78 ,1.01%, $83.74 , $84.61 , $0.87 ,1.03%, 1.085 , 1.000 , 1.084 , 1.084 , $84.53 , 1.000 , 1.000 , $84.61 ,-0.09%,0.00%,-0.09%
157,4/4/2022,4/5/2022, $78.00 , $76.71 , $(1.29),-1.67%, $84.61 , $83.27 , $(1.34),-1.60%, 1.086 , 1.000 , 1.084 , 1.084 , $83.14 , 1.000 , 1.000 , $83.27 ,-0.15%,0.00%,-0.15%
158,4/5/2022,4/6/2022, $76.71 , $75.91 , $(0.80),-1.05%, $83.27 , $82.09 , $(1.18),-1.43%, 1.081 , 1.000 , 1.084 , 1.084 , $82.28 , 1.000 , 1.000 , $82.09 ,0.23%,0.00%,0.23%
159,4/6/2022,4/7/2022, $75.91 , $75.80 , $(0.11),-0.15%, $82.09 , $81.83 , $(0.26),-0.32%, 1.080 , 1.000 , 1.083 , 1.084 , $82.13 , 1.000 , 1.000 , $81.83 ,0.37%,0.00%,0.37%
160,4/7/2022,4/8/2022, $75.80 , $75.38 , $(0.42),-0.56%, $81.83 , $81.42 , $(0.41),-0.50%, 1.080 , 1.000 , 1.083 , 1.083 , $81.66 , 1.000 , 1.000 , $81.42 ,0.29%,0.00%,0.29%
161,4/8/2022,4/11/2022, $75.38 , $74.86 , $(0.52),-0.69%, $81.42 , $81.39 , $(0.03),-0.04%, 1.087 , 1.000 , 1.083 , 1.083 , $81.09 , 1.000 , 1.000 , $81.39 ,-0.37%,0.00%,-0.37%
162,4/11/2022,4/12/2022, $74.86 , $74.84 , $(0.02),-0.03%, $81.39 , $81.22 , $(0.17),-0.21%, 1.085 , 1.000 , 1.084 , 1.083 , $81.08 , 1.000 , 1.000 , $81.22 ,-0.17%,0.00%,-0.17%
163,4/12/2022,4/13/2022, $74.84 , $75.85 , $1.01 ,1.34%, $81.22 , $82.41 , $1.19 ,1.45%, 1.086 , 1.000 , 1.084 , 1.084 , $82.22 , 1.000 , 1.000 , $82.41 ,-0.24%,0.00%,-0.24%
164,4/13/2022,4/14/2022, $75.85 , $75.35 , $(0.50),-0.66%, $82.41 , $81.84 , $(0.57),-0.69%, 1.086 , 1.000 , 1.084 , 1.084 , $81.69 , 1.000 , 1.000 , $81.84 ,-0.18%,0.00%,-0.18%
165,4/14/2022,4/18/2022, $75.35 , $74.77 , $(0.58),-0.77%, $81.84 , $81.19 , $(0.65),-0.80%, 1.086 , 1.000 , 1.084 , 1.084 , $81.08 , 1.000 , 1.000 , $81.19 ,-0.14%,0.00%,-0.14%
166,4/18/2022,4/19/2022, $74.77 , $75.37 , $0.60 ,0.80%, $81.19 , $81.84 , $0.65 ,0.80%, 1.086 , 1.000 , 1.084 , 1.084 , $81.73 , 1.000 , 1.000 , $81.84 ,-0.14%,0.00%,-0.14%
167,4/19/2022,4/20/2022, $75.37 , $74.77 , $(0.60),-0.80%, $81.84 , $81.25 , $(0.59),-0.72%, 1.087 , 1.000 , 1.084 , 1.084 , $81.09 , 1.000 , 1.000 , $81.25 ,-0.20%,0.00%,-0.20%
168,4/20/2022,4/21/2022, $74.77 , $73.65 , $(1.12),-1.51%, $81.25 , $79.75 , $(1.50),-1.86%, 1.083 , 1.000 , 1.084 , 1.084 , $79.87 , 1.000 , 1.000 , $79.75 ,0.15%,0.00%,0.15%
169,4/21/2022,4/22/2022, $73.65 , $72.56 , $(1.09),-1.49%, $79.75 , $78.49 , $(1.26),-1.59%, 1.082 , 1.000 , 1.084 , 1.084 , $78.68 , 1.000 , 1.000 , $78.49 ,0.24%,0.00%,0.24%
170,4/22/2022,4/25/2022, $72.56 , $72.93 , $0.37 ,0.51%, $78.49 , $79.21 , $0.72 ,0.91%, 1.086 , 1.000 , 1.084 , 1.084 , $79.06 , 1.000 , 1.000 , $79.21 ,-0.19%,0.00%,-0.19%
171,4/25/2022,4/26/2022, $72.93 , $71.52 , $(1.41),-1.95%, $79.21 , $77.74 , $(1.47),-1.87%, 1.087 , 1.000 , 1.084 , 1.084 , $77.54 , 1.000 , 1.000 , $77.74 ,-0.25%,0.00%,-0.25%
172,4/26/2022,4/27/2022, $71.52 , $71.26 , $(0.26),-0.36%, $77.74 , $77.43 , $(0.31),-0.40%, 1.087 , 1.000 , 1.084 , 1.084 , $77.27 , 1.000 , 1.000 , $77.43 ,-0.20%,0.00%,-0.20%
173,4/27/2022,4/28/2022, $71.26 , $72.09 , $0.83 ,1.16%, $77.43 , $78.08 , $0.65 ,0.84%, 1.083 , 1.000 , 1.084 , 1.084 , $78.18 , 1.000 , 1.000 , $78.08 ,0.13%,0.00%,0.13%
174,4/28/2022,4/29/2022, $72.09 , $70.93 , $(1.16),-1.62%, $78.08 , $77.08 , $(1.00),-1.29%, 1.087 , 1.000 , 1.085 , 1.084 , $76.92 , 1.000 , 1.000 , $77.08 ,-0.21%,0.00%,-0.21%
175,4/29/2022,5/2/2022, $70.93 , $70.93 , $-   ,0.00%, $77.08 , $77.37 , $0.29 ,0.38%, 1.091 , 1.000 , 1.085 , 1.085 , $76.94 , 1.000 , 1.000 , $77.37 ,-0.56%,0.00%,-0.56%
176,5/2/2022,5/3/2022, $70.93 , $71.14 , $0.21 ,0.30%, $77.37 , $77.31 , $(0.06),-0.08%, 1.087 , 1.000 , 1.085 , 1.085 , $77.19 , 1.000 , 1.000 , $77.31 ,-0.16%,0.00%,-0.16%
177,5/3/2022,5/4/2022, $71.14 , $72.15 , $1.01 ,1.41%, $77.31 , $78.11 , $0.80 ,1.03%, 1.083 , 1.000 , 1.085 , 1.085 , $78.29 , 1.000 , 1.000 , $78.11 ,0.23%,0.00%,0.23%
178,5/4/2022,5/5/2022, $72.15 , $70.09 , $(2.06),-2.90%, $78.11 , $75.97 , $(2.14),-2.78%, 1.084 , 1.000 , 1.085 , 1.085 , $76.04 , 1.000 , 1.000 , $75.97 ,0.10%,0.00%,0.10%
179,5/5/2022,5/6/2022, $70.09 , $68.84 , $(1.25),-1.80%, $75.97 , $74.18 , $(1.79),-2.38%, 1.078 , 1.000 , 1.085 , 1.085 , $74.70 , 1.000 , 1.000 , $74.18 ,0.69%,0.00%,0.69%
180,5/6/2022,5/9/2022, $68.84 , $66.33 , $(2.51),-3.71%, $74.18 , $70.93 , $(3.25),-4.48%, 1.069 , 1.000 , 1.084 , 1.085 , $71.97 , 1.000 , 1.000 , $70.93 ,1.45%,0.00%,1.45%
181,5/9/2022,5/10/2022, $66.33 , $66.09 , $(0.24),-0.36%, $70.93 , $70.67 , $(0.26),-0.37%, 1.069 , 1.000 , 1.084 , 1.084 , $71.67 , 1.000 , 1.000 , $70.67 ,1.40%,0.00%,1.40%
182,5/10/2022,5/11/2022, $66.09 , $64.96 , $(1.13),-1.72%, $70.67 , $69.65 , $(1.02),-1.45%, 1.072 , 1.000 , 1.083 , 1.084 , $70.39 , 1.000 , 1.000 , $69.65 ,1.05%,0.00%,1.05%
183,5/11/2022,5/12/2022, $64.96 , $64.99 , $0.03 ,0.05%, $69.65 , $69.31 , $(0.34),-0.49%, 1.066 , 1.000 , 1.082 , 1.083 , $70.38 , 1.000 , 1.000 , $69.31 ,1.53%,0.00%,1.53%
184,5/12/2022,5/13/2022, $64.99 , $66.67 , $1.68 ,2.55%, $69.31 , $71.40 , $2.09 ,2.97%, 1.071 , 1.000 , 1.081 , 1.082 , $72.13 , 1.000 , 1.000 , $71.40 ,1.01%,0.00%,1.01%
185,5/13/2022,5/16/2022, $66.67 , $66.30 , $(0.37),-0.56%, $71.40 , $70.98 , $(0.42),-0.59%, 1.071 , 1.000 , 1.080 , 1.081 , $71.68 , 1.000 , 1.000 , $70.98 ,0.98%,0.00%,0.98%
186,5/16/2022,5/17/2022, $66.30 , $67.78 , $1.48 ,2.21%, $70.98 , $72.81 , $1.83 ,2.55%, 1.074 , 1.000 , 1.080 , 1.080 , $73.23 , 1.000 , 1.000 , $72.81 ,0.57%,0.00%,0.57%
187,5/17/2022,5/18/2022, $67.78 , $66.73 , $(1.05),-1.56%, $72.81 , $72.22 , $(0.59),-0.81%, 1.082 , 1.000 , 1.080 , 1.080 , $72.05 , 1.000 , 1.000 , $72.22 ,-0.23%,0.00%,-0.23%
188,5/18/2022,5/19/2022, $66.73 , $66.64 , $(0.09),-0.13%, $72.22 , $71.94 , $(0.28),-0.39%, 1.080 , 1.000 , 1.079 , 1.080 , $71.94 , 1.000 , 1.000 , $71.94 ,0.00%,0.00%,0.00%
189,5/19/2022,5/20/2022, $66.64 , $66.90 , $0.26 ,0.39%, $71.94 , $72.16 , $0.22 ,0.31%, 1.079 , 1.000 , 1.079 , 1.079 , $72.21 , 1.000 , 1.000 , $72.16 ,0.07%,0.00%,0.07%
190,5/20/2022,5/23/2022, $66.90 , $67.24 , $0.34 ,0.51%, $72.16 , $72.20 , $0.04 ,0.06%, 1.074 , 1.000 , 1.079 , 1.079 , $72.57 , 1.000 , 1.000 , $72.20 ,0.51%,0.00%,0.51%
191,5/23/2022,5/24/2022, $67.24 , $65.98 , $(1.26),-1.89%, $72.20 , $71.20 , $(1.00),-1.39%, 1.079 , 1.000 , 1.078 , 1.079 , $71.17 , 1.000 , 1.000 , $71.20 ,-0.05%,0.00%,-0.05%
192,5/24/2022,5/25/2022, $65.98 , $66.77 , $0.79 ,1.19%, $71.20 , $71.57 , $0.37 ,0.52%, 1.072 , 1.000 , 1.077 , 1.078 , $71.99 , 1.000 , 1.000 , $71.57 ,0.59%,0.00%,0.59%
193,5/25/2022,5/26/2022, $66.77 , $67.99 , $1.22 ,1.81%, $71.57 , $73.08 , $1.51 ,2.09%, 1.075 , 1.000 , 1.077 , 1.077 , $73.26 , 1.000 , 1.000 , $73.08 ,0.24%,0.00%,0.24%
194,5/26/2022,5/27/2022, $67.99 , $69.17 , $1.18 ,1.72%, $73.08 , $74.37 , $1.29 ,1.75%, 1.075 , 1.000 , 1.076 , 1.077 , $74.50 , 1.000 , 1.000 , $74.37 ,0.18%,0.00%,0.18%
195,5/27/2022,5/31/2022, $69.17 , $68.73 , $(0.44),-0.64%, $74.37 , $73.66 , $(0.71),-0.96%, 1.072 , 1.000 , 1.076 , 1.076 , $73.99 , 1.000 , 1.000 , $73.66 ,0.44%,0.00%,0.44%
196,5/31/2022,6/1/2022, $68.73 , $68.29 , $(0.44),-0.64%, $73.66 , $73.42 , $(0.24),-0.33%, 1.075 , 1.000 , 1.075 , 1.076 , $73.45 , 1.000 , 1.000 , $73.42 ,0.04%,0.00%,0.04%
197,6/1/2022,6/2/2022, $68.29 , $69.40 , $1.11 ,1.61%, $73.42 , $74.66 , $1.24 ,1.67%, 1.076 , 1.000 , 1.075 , 1.075 , $74.60 , 1.000 , 1.000 , $74.66 ,-0.08%,0.00%,-0.08%
198,6/2/2022,6/3/2022, $69.40 , $68.76 , $(0.64),-0.93%, $74.66 , $73.91 , $(0.75),-1.01%, 1.075 , 1.000 , 1.074 , 1.075 , $73.89 , 1.000 , 1.000 , $73.91 ,-0.03%,0.00%,-0.03%
199,6/3/2022,6/6/2022, $68.76 , $68.92 , $0.16 ,0.23%, $73.91 , $74.20 , $0.29 ,0.39%, 1.077 , 1.000 , 1.074 , 1.074 , $74.03 , 1.000 , 1.000 , $74.20 ,-0.23%,0.00%,-0.23%
200,6/6/2022,6/7/2022, $68.92 , $69.51 , $0.59 ,0.85%, $74.20 , $74.64 , $0.44 ,0.59%, 1.074 , 1.000 , 1.074 , 1.074 , $74.66 , 1.000 , 1.000 , $74.64 ,0.03%,0.00%,0.03%
201,6/7/2022,6/8/2022, $69.51 , $69.22 , $(0.29),-0.42%, $74.64 , $74.38 , $(0.26),-0.35%, 1.075 , 1.000 , 1.075 , 1.074 , $74.37 , 1.000 , 1.000 , $74.38 ,-0.02%,0.00%,-0.02%
202,6/8/2022,6/9/2022, $69.22 , $68.21 , $(1.01),-1.47%, $74.38 , $73.36 , $(1.02),-1.38%, 1.076 , 1.000 , 1.075 , 1.075 , $73.30 , 1.000 , 1.000 , $73.36 ,-0.08%,0.00%,-0.08%
203,6/9/2022,6/10/2022, $68.21 , $66.89 , $(1.32),-1.95%, $73.36 , $72.19 , $(1.17),-1.61%, 1.079 , 1.000 , 1.075 , 1.075 , $71.89 , 1.000 , 1.000 , $72.19 ,-0.41%,0.00%,-0.41%
204,6/10/2022,6/13/2022, $66.89 , $64.09 , $(2.80),-4.28%, $72.19 , $68.94 , $(3.25),-4.61%, 1.076 , 1.000 , 1.076 , 1.075 , $68.92 , 1.000 , 1.000 , $68.94 ,-0.02%,0.00%,-0.02%
205,6/13/2022,6/14/2022, $64.09 , $63.98 , $(0.11),-0.17%, $68.94 , $68.88 , $(0.06),-0.09%, 1.077 , 1.000 , 1.076 , 1.076 , $68.82 , 1.000 , 1.000 , $68.88 ,-0.09%,0.00%,-0.09%
206,6/14/2022,6/15/2022, $63.98 , $65.21 , $1.23 ,1.90%, $68.88 , $70.50 , $1.62 ,2.32%, 1.081 , 1.000 , 1.076 , 1.076 , $70.16 , 1.000 , 1.000 , $70.50 ,-0.48%,0.00%,-0.48%
207,6/15/2022,6/16/2022, $65.21 , $63.06 , $(2.15),-3.35%, $70.50 , $68.08 , $(2.42),-3.49%, 1.080 , 1.000 , 1.076 , 1.076 , $67.87 , 1.000 , 1.000 , $68.08 ,-0.31%,0.00%,-0.31%
208,6/16/2022,6/17/2022, $63.06 , $63.26 , $0.20 ,0.32%, $68.08 , $68.26 , $0.18 ,0.26%, 1.079 , 1.000 , 1.076 , 1.076 , $68.08 , 1.000 , 1.000 , $68.26 ,-0.27%,0.00%,-0.27%
209,6/17/2022,6/21/2022, $63.26 , $64.21 , $0.95 ,1.49%, $68.26 , $69.61 , $1.35 ,1.96%, 1.084 , 1.000 , 1.076 , 1.076 , $69.10 , 1.000 , 1.000 , $69.61 ,-0.74%,0.00%,-0.74%
210,6/21/2022,6/22/2022, $64.21 , $64.37 , $0.16 ,0.25%, $69.61 , $69.49 , $(0.12),-0.17%, 1.080 , 1.000 , 1.077 , 1.076 , $69.29 , 1.000 , 1.000 , $69.49 ,-0.29%,0.00%,-0.29%
211,6/22/2022,6/23/2022, $64.37 , $65.02 , $0.65 ,1.00%, $69.49 , $70.09 , $0.60 ,0.86%, 1.078 , 1.000 , 1.077 , 1.077 , $70.01 , 1.000 , 1.000 , $70.09 ,-0.12%,0.00%,-0.12%
212,6/23/2022,6/24/2022, $65.02 , $66.06 , $1.04 ,1.59%, $70.09 , $71.36 , $1.27 ,1.80%, 1.080 , 1.000 , 1.077 , 1.077 , $71.12 , 1.000 , 1.000 , $71.36 ,-0.33%,0.00%,-0.33%
213,6/24/2022,6/27/2022, $66.06 , $66.13 , $0.07 ,0.11%, $71.36 , $71.11 , $(0.25),-0.35%, 1.075 , 1.000 , 1.077 , 1.077 , $71.23 , 1.000 , 1.000 , $71.11 ,0.16%,0.00%,0.16%
214,6/27/2022,6/28/2022, $66.13 , $65.24 , $(0.89),-1.35%, $71.11 , $70.18 , $(0.93),-1.32%, 1.076 , 1.000 , 1.077 , 1.077 , $70.27 , 1.000 , 1.000 , $70.18 ,0.13%,0.00%,0.13%
215,6/28/2022,6/29/2022, $65.24 , $65.10 , $(0.14),-0.21%, $70.18 , $70.02 , $(0.16),-0.23%, 1.076 , 1.000 , 1.077 , 1.077 , $70.12 , 1.000 , 1.000 , $70.02 ,0.14%,0.00%,0.14%
216,6/29/2022,6/30/2022, $65.10 , $64.56 , $(0.54),-0.83%, $70.02 , $69.36 , $(0.66),-0.95%, 1.074 , 1.000 , 1.077 , 1.077 , $69.55 , 1.000 , 1.000 , $69.36 ,0.27%,0.00%,0.27%
217,6/30/2022,7/1/2022, $64.56 , $64.79 , $0.23 ,0.36%, $69.36 , $69.54 , $0.18 ,0.26%, 1.073 , 1.000 , 1.077 , 1.077 , $69.80 , 1.000 , 1.000 , $69.54 ,0.37%,0.00%,0.37%
218,7/1/2022,7/5/2022, $64.79 , $65.18 , $0.39 ,0.60%, $69.54 , $70.05 , $0.51 ,0.73%, 1.075 , 1.000 , 1.077 , 1.077 , $70.21 , 1.000 , 1.000 , $70.05 ,0.22%,0.00%,0.22%
