,from date,to date,from VWOB price,to VWOB price,VWOB cod,VWOB pct cod,from EMB price,to EMB price,EMB cod,EMB pct cod,to EMB / to VWOB,to EMB / to EMB,EMB / VWOB moving avg,yday EMB / VWOB moving avg,to VWOB unit price,EMB / EMB moving avg,yday EMB / EMB moving avg,to EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff
778,2024-09-25,2024-09-26,66.04,66.13,0.0899999999999892,0.0013618826346436,93.13,93.26,0.1300000000000096,0.0013949248466085,1.4102525328897628,1.0,1.4100994702630534,1.410044520030627,93.24624410962537,1.0,1.0,93.26,-0.00014751131218421806,0.0,-0.00014751131218421806
779,2024-09-26,2024-09-27,66.13,66.26,0.1300000000000096,0.0019638951851789,93.26,93.42,0.1599999999999966,0.0017141636937871,1.4099003923936009,1.0,1.410102686604045,1.4100994702630534,93.43319089962992,1.0,1.0,93.42,0.00014118998544593214,0.0,0.00014118998544593214
780,2024-09-27,2024-09-30,66.26,66.37,0.1099999999999994,0.0016587502860837,93.42,93.58,0.1599999999999966,0.0017112303641082,1.409974386017779,1.0,1.4101346882308712,1.410102686604045,93.58851530991046,1.0,1.0,93.58,9.099083681083563e-05,0.0,9.099083681083563e-05
781,2024-09-30,2024-10-01,66.37,66.15,-0.2199999999999988,-0.0033202565968689,93.58,93.46,-0.1200000000000045,-0.0012831481657901,1.4128495842781554,1.0,1.4102756242349024,1.4101346882308712,93.28040962647214,1.0,1.0,93.46,-0.001923423315330118,0.0,-0.001923423315330118
782,2024-10-01,2024-10-02,66.15,66.06,-0.0900000000000034,-0.0013614705983211,93.46,93.25,-0.2099999999999937,-0.0022494787483551,1.411595519224947,1.0,1.4103313491741734,1.4102756242349024,93.16280773695766,1.0,1.0,93.25,-0.0009354750937926123,0.0,-0.0009354750937926123
783,2024-10-02,2024-10-03,66.06,65.79,-0.269999999999996,-0.0040955688647369,93.25,92.86,-0.3900000000000005,-0.0041910759321493,1.4114607083143331,1.0,1.4103175013536045,1.4103313491741734,92.78569946216888,1.0,1.0,92.86,-0.0008004552975219464,0.0,-0.0008004552975219464
784,2024-10-03,2024-10-04,65.79,65.54,-0.25,-0.0038072078272379,92.86,92.51,-0.3499999999999943,-0.0037762358085483,1.411504424778761,1.0,1.4103694756998002,1.4103175013536045,92.43220903871524,1.0,1.0,92.51,-0.0008412462063343256,0.0,-0.0008412462063343256
785,2024-10-04,2024-10-07,65.54,65.28,-0.2600000000000051,-0.003974932614817,92.51,92.09,-0.4200000000000017,-0.0045503870499516,1.4106924019607845,1.0,1.4104053960884928,1.4103694756998002,92.06891937368296,1.0,1.0,92.09,-0.00022893951029700544,0.0,-0.00022893951029700544
786,2024-10-07,2024-10-08,65.28,65.3,0.019999999999996,0.0003063256265337,92.09,92.24,0.1499999999999914,0.0016275162275277,1.4125574272588055,1.0,1.4105349488944168,1.4104053960884928,92.09947236457857,1.0,1.0,92.24,-0.0015246616564676995,0.0,-0.0015246616564676995
787,2024-10-08,2024-10-09,65.3,65.27,-0.0300000000000011,-0.0004595236352593,92.24,92.09,-0.1499999999999914,-0.0016275162275278,1.4109085337827487,1.0,1.4106033141599907,1.4105349488944168,92.06561611433858,1.0,1.0,92.09,-0.00026481826966146194,0.0,-0.00026481826966146194
788,2024-10-09,2024-10-10,65.27,65.2,-0.0699999999999931,-0.0010730437145186,92.09,91.94,-0.1500000000000056,-0.0016301693551937,1.410122699386503,1.0,1.410614776374369,1.4106033141599907,91.9713360832314,1.0,1.0,91.94,0.00034077381201197827,0.0,0.00034077381201197827
