CWB_price,ICVT_price,CWB_price_chg,ICVT_price_chg,ICVT/CWB,ICVT/ICVT,ICVT/CWB_moving_avg,ICVT/ICVT_moving_avg,ICVT/CWB_prev_moving_avg,ICVT/ICVT_prev_moving_avg,CWB_scaled_price,ICVT_scaled_price,CWB_scaled_comm,ICVT_scaled_comm,CWB_scaled_price_minus_comm,ICVT_scaled_price_minus_comm,CWB_scaled_price_plus_comm,ICVT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,CWB_shs_per_unit,ICVT_shs_per_unit,CWB_current_shs,ICVT_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,CWB_tgt_shs,ICVT_tgt_shs,CWB_tgt_inv_amt,ICVT_tgt_inv_amt,gross_inv_amt,net_inv_amt,CWB_shs_to_trade,ICVT_shs_to_trade,CWB_shs_to_buy,ICVT_shs_to_buy,CWB_shs_to_sell,ICVT_shs_to_sell,CWB_daily_comm,ICVT_daily_comm,daily_comm,CWB_daily_profit,ICVT_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
79.9,87.04,0.6300000000000097,0.710000000000008,1.0893617021276596,1.0,,,,,,,,,,,,,,,,,,,2025-01-17,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.45,87.72,0.5499999999999972,0.6799999999999926,1.090366687383468,1.0,,,,,,,,,,,,,,,,,,,2025-01-21,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.33,87.57,-0.1200000000000045,-0.1500000000000056,1.090128221088012,1.0,,,,,,,,,,,,,,,,,,,2025-01-22,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
80.47,87.7,0.1400000000000005,0.1300000000000096,1.089847148005468,1.0,,,,,,,,,,,,,,,,,,,2025-01-23,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.54,87.72,0.0700000000000073,0.019999999999996,1.0891482493171094,1.0,,,,,,,,,,,,,,,,,,,2025-01-24,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.88,87.08,-0.6600000000000108,-0.6400000000000006,1.0901352028042064,1.0,,,,,,,,,,,,,,,,,,,2025-01-27,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
80.08,87.45,0.2000000000000028,0.3700000000000045,1.0920329670329672,1.0,,,,,,,,,,,,,,,,,,,2025-01-28,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.08,87.41,0.0,-0.0400000000000062,1.0915334665334666,1.0,,,,,,,,,,,,,,,,,,,2025-01-29,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
80.64,88.03,0.5600000000000023,0.6200000000000045,1.0916418650793651,1.0,,,,,,,,,,,,,,,,,,,2025-01-30,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.27,87.71,-0.3700000000000045,-0.3200000000000074,1.0926871807649183,1.0,1.0906111596485268,1.0,,,,,,,,,,,,,,,,,2025-01-31,False,,,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
79.92,87.27,-0.3499999999999943,-0.4399999999999977,1.091966966966967,1.0,1.090709507996875,1.0,1.0906111596485268,1.0,87.16164387911027,87.27,0.0054530557982426,0.005,87.15619082331203,87.265,87.16709693490851,87.27499999999999,87.16709693490851,87.265,0.0979030650914865,0.0011218410117048,CWB,ICVT,2025-02-03,True,1250.0,1146.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
80.18,87.51,0.2600000000000051,0.2400000000000091,1.091419306560239,1.0,1.0906803720846947,1.0,1.090709507996875,1.0,87.45308835118944,87.51,0.0054535475399843,0.005,87.44763480364945,87.50500000000001,87.45854189872942,87.515,87.45854189872942,87.50500000000001,0.0464581012705878,0.0005308890557717,CWB,ICVT,2025-02-04,False,1247.0,1143.0,0,0,,,0.0,0.0,0,False,True,True,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.33,87.76,0.1499999999999914,0.25,1.0924934644591062,1.0,1.0907218691477103,1.0,1.0906803720846947,1.0,87.61435428956352,87.76,0.0054534018604234,0.005,87.6089008877031,87.75500000000001,87.61980769142394,87.765,87.61980769142394,87.75500000000001,0.135192308576066,0.0015404775361903,CWB,ICVT,2025-02-05,False,1242.0,1139.0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.47,87.84,0.1400000000000005,0.0799999999999983,1.0915869268050205,1.0,1.090775380779316,1.0,1.0907218691477103,1.0,87.77038881031625,87.84,0.0054536093457385,0.005,87.76493520097051,87.83500000000001,87.77584241966198,87.845,87.77584241966198,87.83500000000001,0.0591575803380237,0.0006734697215166,CWB,ICVT,2025-02-06,False,1241.0,1138.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.46,87.82,-0.0100000000000051,-0.0200000000000102,1.0914740243599304,1.0,1.0908256365334998,1.0,1.090775380779316,1.0,87.76378713750375,87.82,0.0054538769038965,0.005,87.75833326059985,87.815,87.76924101440765,87.82499999999999,87.76924101440765,87.815,0.045758985592343,0.0005210542654559,CWB,ICVT,2025-02-07,False,1242.0,1139.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
80.71,88.32,0.25,0.5,1.094288192293396,1.0,1.0910121078052026,1.0,1.0908256365334998,1.0,88.04053712461877,88.32,0.0054541281826674,0.005,88.0350829964361,88.315,88.04599125280143,88.32499999999999,88.04599125280143,88.315,0.2690087471985691,0.003045841793462,CWB,ICVT,2025-02-10,False,1235.0,1132.0,0,0,,,0.0,0.0,0,True,False,False,1,CWB,ICVT,1235,-1132,0.0,0.0,0.0,0.0,1235,-1132,1235,0,0,1132,-6.175,-5.66,-11.835,0.0,0.0,0.0,-11.835,-11.835
80.32,87.9,-0.3900000000000005,-0.4199999999999875,1.0943725099601596,1.0,1.0911788313045,1.0,1.0910121078052026,1.0,87.63009249891387,87.9,0.005455060539026,0.005,87.62463743837485,87.89500000000001,87.63554755945289,87.905,87.63554755945289,87.89500000000001,0.2594524405471219,0.0029516773668614,CWB,ICVT,2025-02-11,False,1242.0,1138.0,1235,-1132,CWB,ICVT,0.2594524405471219,0.0029516773668614,1,False,False,False,-1,CWB,ICVT,1242,-1138,99676.84999999999,-99978.23999999999,199655.08999999997,-301.3899999999994,7,-6,7,0,0,6,-0.035,-0.03,-0.065,-481.65000000000066,475.43999999998584,-6.210000000014816,-6.275000000014816,-18.110000000014818
80.58,88.15,0.2600000000000051,0.25,1.0939439066765948,1.0,1.0912915177899072,1.0,1.0911788313045,1.0,87.9271902265166,88.15,0.0054558941565224,0.005,87.92173433236007,88.14500000000001,87.93264612067313,88.155,87.93264612067313,88.14500000000001,0.2123538793268835,0.0024090060048426,CWB,ICVT,2025-02-12,False,1237.0,1134.0,1242,-1138,CWB,ICVT,0.0,0.0,-1,False,False,False,1,CWB,ICVT,1237,-1134,99757.43999999999,-100030.20000000001,199787.64,-272.76000000002387,-5,4,0,4,5,0,-0.025,-0.02,-0.045,322.9200000000063,-284.5,38.420000000006326,38.375000000006324,20.264999999991506
81.06,88.61,0.480000000000004,0.4599999999999937,1.0931408832963236,1.0,1.0915315784312756,1.0,1.0912915177899072,1.0,88.46009043204988,88.61,0.0054564575889495,0.005,88.45463397446093,88.605,88.46554688963883,88.615,88.46554688963883,88.605,0.139453110361174,0.0015737852427623,CWB,ICVT,2025-02-13,False,1232.0,1129.0,1237,-1134,CWB,ICVT,0.139453110361174,0.0015737852427623,1,False,False,False,-1,CWB,ICVT,1232,-1129,99677.45999999999,-99962.1,199639.56,-284.64000000001397,-5,5,0,5,5,0,-0.025,-0.025,-0.05,593.7600000000049,-521.6399999999928,72.12000000001206,72.07000000001206,92.33500000000356
