,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
1187,5/13/2026,5/14/2026,106.04,106.57,0.53,0.005,118.62,119.18,0.56,0.0047,1.118,1,1.115,1.115,118.79,1,1,119.18,-0.0032,0,-0.0032
1188,5/14/2026,5/15/2026,106.57,104.5,-2.07,-0.0196,119.18,117.19,-1.99,-0.0168,1.121,1,1.115,1.115,116.53,1,1,117.19,-0.0057,0,-0.0057
1189,5/15/2026,5/18/2026,104.5,102.86,-1.64,-0.0158,117.19,115.36,-1.83,-0.0157,1.122,1,1.116,1.115,114.73,1,1,115.36,-0.0055,0,-0.0055
1190,5/18/2026,5/19/2026,102.86,102.44,-0.42,-0.0041,115.36,114.64,-0.72,-0.0063,1.119,1,1.116,1.116,114.31,1,1,114.64,-0.0029,0,-0.0029
1191,5/19/2026,5/20/2026,102.44,103.11,0.67,0.0065,114.64,115.57,0.93,0.0081,1.121,1,1.116,1.116,115.08,1,1,115.57,-4.30E-03,0,-4.30E-03
1192,5/20/2026,5/21/2026,103.11,105.37,2.26,0.0217,115.57,117.99,2.42,0.0207,1.12,1,1.117,1.116,117.65,1,1,117.99,-2.90E-03,0,-2.90E-03
1193,5/21/2026,5/22/2026,105.37,105.65,0.28,0.0027,117.99,118.38,0.39,0.0033,1.12,1,1.117,1.117,118.01,1,1,118.38,-0.0031,0,-0.0031
1194,5/22/2026,5/26/2026,105.65,106.75,1.1,0.0104,118.38,119.9,1.52,0.0128,1.123,1,1.118,1.117,119.28,1,1,119.9,-0.0052,0,-0.0052
1195,5/26/2026,5/27/2026,106.75,106.91,0.16,0.0015,119.9,119.94,0.04,0.0003,1.122,1,1.119,1.118,119.52,1,1,119.94,-0.0035,0,-0.0035
1196,5/27/2026,5/28/2026,106.91,107.72,0.81,0.0075,119.94,120.41,0.47,0.0039,1.118,1,1.119,1.119,120.49,1,1,120.41,0.0006,0,0.0006
1197,5/28/2026,5/29/2026,107.72,108.1,0.38,0.0035,120.41,120.68,0.27,0.0022,1.116,1,1.119,1.119,120.93,1,1,120.68,0.0021,0,0.0021
1198,5/29/2026,6/1/2026,108.1,109.43,1.33,0.0122,120.68,122.63,1.95,0.016,1.121,1,1.119,1.119,122.42,1,1,122.63,-0.0017,0,-0.0017
1199,6/1/2026,6/2/2026,109.43,110.74,1.31,0.0119,122.63,123.9,1.27,0.0103,1.119,1,1.119,1.119,123.92,1,1,123.9,0.0001,0,0.0001
1200,6/2/2026,6/3/2026,110.74,109.46,-1.28,-0.0116,123.9,122.7,-1.2,-0.0097,1.121,1,1.119,1.119,122.48,1,1,122.7,-0.0018,0,-0.0018
1201,6/3/2026,6/4/2026,109.46,109.66,0.2,0.0018,122.7,122.8,0.1,0.0008,1.12,1,1.119,1.119,122.74,1,1,122.8,-0.0005,0,-0.0005
1202,6/4/2026,6/5/2026,109.66,105.23,-4.43,-0.0412,122.8,117.65,-5.15,-0.0428,1.118,1,1.119,1.119,117.78,1,1,117.65,0.0011,0,0.0011
1203,6/5/2026,6/8/2026,105.23,105.56,0.33,0.0031,117.65,118.25,0.6,0.0051,1.12,1,1.12,1.119,118.16,1,1,118.25,-0.0008,0,-0.0008
1204,6/8/2026,6/9/2026,105.56,104.68,-0.88,-0.0084,118.25,117.37,-0.88,-0.0075,1.121,1,1.12,1.12,117.2,1,1,117.37,-0.0015,0,-0.0015
1205,6/9/2026,6/10/2026,104.68,103.36,-1.32,-0.0127,117.37,115.55,-1.82,-0.0156,1.118,1,1.12,1.12,115.74,1,1,115.55,1.60E-03,0,1.60E-03
1206,6/10/2026,6/11/2026,103.36,105.62,2.26,0.0216,115.55,118.15,2.6,0.0223,1.119,1,1.12,1.12,118.28,1,1,118.15,0.0011,0,0.0011
1207,6/11/2026,6/12/2026,105.62,106.88,1.26,0.0119,118.15,119.75,1.6,0.0135,1.12,1,1.12,1.12,119.69,1,1,119.75,-0.0005,0,-0.0005
1208,6/12/2026,6/15/2026,106.88,109.77,2.89,0.0267,119.75,123.18,3.43,0.0282,1.122,1,1.12,1.12,122.94,1,1,123.18,-2.00E-03,0,-2.00E-03
1209,6/15/2026,6/16/2026,109.77,109.48,-0.29,-0.0026,123.18,122.76,-0.42,-0.0034,1.121,1,1.12,1.12,122.62,1,1,122.76,-0.0012,0,-0.0012
1210,6/16/2026,6/17/2026,109.48,109.54,0.06,0.0005,122.76,122.97,0.21,0.0017,1.123,1,1.12,1.12,122.68,1,1,122.97,-0.0023,0,-0.0023
1211,6/17/2026,6/18/2026,109.54,110.58,1.04,0.0094,122.97,124.25,1.28,0.0104,1.124,1,1.12,1.12,123.87,1,1,124.25,-0.0031,0,-0.0031
1212,6/18/2026,6/22/2026,110.58,110.42,-0.16,-0.0014,124.25,124.27,0.02,0.0002,1.125,1,1.121,1.12,123.7,1,1,124.27,-0.0046,0,-0.0046
1213,6/22/2026,6/23/2026,110.42,108.24,-2.18,-0.0199,124.27,121.85,-2.42,-0.0197,1.126,1,1.121,1.121,121.29,1,1,121.85,-0.0046,0,-0.0046
1214,6/23/2026,6/24/2026,108.24,107.13,-1.11,-0.0103,121.85,120.56,-1.29,-0.0106,1.125,1,1.121,1.121,120.08,1,1,120.56,-0.004,0,-0.004
1215,6/24/2026,6/25/2026,107.13,107.52,0.39,0.0036,120.56,121.04,0.48,0.004,1.126,1,1.121,1.121,120.52,1,1,121.04,-0.0043,0,-0.0043
1216,6/25/2026,6/26/2026,107.52,105.5,-2.02,-0.019,121.04,118.81,-2.23,-0.0186,1.126,1,1.122,1.121,118.28,1,1,118.81,-0.0045,0,-0.0045
1217,6/26/2026,6/29/2026,105.5,107.14,1.64,0.0154,118.81,120.81,2,1.67E-02,1.128,1,1.122,1.122,120.16,1,1,120.81,-0.0054,0,-0.0054
1218,6/29/2026,6/30/2026,107.14,107.82,0.68,0.0063,120.81,121.74,0.93,0.0077,1.129,1,1.123,1.122,120.99,1,1,121.74,-6.20E-03,0,-6.20E-03
1219,6/30/2026,7/1/2026,107.82,105.85,-1.97,-0.0184,121.74,119.43,-2.31,-0.0192,1.128,1,1.123,1.123,118.82,1,1,119.43,-0.0051,0,-0.0051
1220,7/1/2026,7/2/2026,105.85,104.38,-1.47,-0.014,119.43,117.43,-2,-0.0169,1.125,1,1.123,1.123,117.22,1,1,117.43,-1.80E-03,0,-1.80E-03
1221,7/2/2026,7/6/2026,104.38,105.33,0.95,0.0091,117.43,118.19,0.76,0.0065,1.122,1,1.123,1.123,118.31,1,1,118.19,0.001,0,0.001
1222,7/6/2026,7/7/2026,105.33,103.85,-1.48,-0.0142,118.19,116.3,-1.89,-0.0161,1.12,1,1.123,1.123,116.66,1,1,116.3,0.0031,0,0.0031
1223,7/7/2026,7/8/2026,103.85,104.65,0.8,0.0077,116.3,117.08,0.78,0.0067,1.119,1,1.123,1.123,117.57,1,1,117.08,4.10E-03,0,4.10E-03
1224,7/8/2026,7/9/2026,104.65,105.62,0.97,0.0092,117.08,118.56,1.48,0.0126,1.123,1,1.123,1.123,118.65,1,1,118.56,0.0007,0,0.0007
1225,7/9/2026,7/10/2026,105.62,105.24,-0.38,-0.0036,118.56,117.92,-0.64,-0.0054,1.12,1,1.124,1.123,118.23,1,1,117.92,0.0026,0,0.0026
1226,7/10/2026,7/13/2026,105.24,103.86,-1.38,-0.0132,117.92,116.38,-1.54,-0.0131,1.121,1,1.124,1.124,116.69,1,1,116.38,2.70E-03,0,2.70E-03
1227,7/13/2026,7/14/2026,103.86,104.14,0.28,0.0027,116.38,116.57,0.19,0.0016,1.119,1,1.124,1.124,117.02,1,1,116.57,0.0038,0,0.0038
1228,7/14/2026,7/15/2026,104.14,103.59,-0.55,-0.0053,116.57,116,-0.57,-0.0049,1.12,1,1.123,1.124,116.39,1,1,116,0.0034,0,0.0034
1229,7/15/2026,7/16/2026,103.59,101.54,-2.05,-0.02,116,113.65,-2.35,-0.0205,1.119,1,1.123,1.123,114.08,1,1,113.65,3.80E-03,0,3.80E-03
1230,7/16/2026,7/17/2026,101.54,101.49,-0.05,-0.0005,113.65,113.74,0.09,0.0008,1.121,1,1.123,1.123,114.01,1,1,113.74,0.0024,0,0.0024
1231,7/17/2026,7/20/2026,101.49,101.82,0.33,0.0032,113.74,114.16,0.42,0.0037,1.121,1,1.123,1.123,114.37,1,1,114.16,0.0019,0,0.0019
1232,7/20/2026,7/21/2026,101.82,103.69,1.87,0.0182,114.16,116.72,2.56,0.0222,1.126,1,1.123,1.123,116.46,1,1,116.72,-0.0022,0,-0.0022
1233,7/21/2026,7/22/2026,103.69,104,0.31,0.003,116.72,116.51,-0.21,-0.0018,1.12,1,1.123,1.123,116.81,1,1,116.51,0.0026,0,0.0026
1234,7/22/2026,7/23/2026,104,103.17,-0.83,-0.008,116.51,115.9,-0.61,-0.0052,1.123,1,1.123,1.123,115.85,1,1,115.9,-4.00E-04,0,-4.00E-04
1235,7/23/2026,7/24/2026,103.17,101.48,-1.69,-0.0165,115.9,113.75,-2.15,-0.0187,1.121,1,1.123,1.123,113.94,1,1,113.75,0.0017,0,0.0017
1236,7/24/2026,7/27/2026,101.48,101.34,-0.14,-0.0014,113.75,113.44,-0.31,-0.0027,1.119,1,1.122,1.123,113.76,1,1,113.44,0.0028,0,0.0028
1237,7/27/2026,7/28/2026,101.34,100.31,-1.03,-0.0102,113.44,111.86,-1.58,-0.014,1.115,1,1.122,1.122,112.57,1,1,111.86,0.0063,0,0.0063
1238,7/28/2026,7/29/2026,100.31,98.39,-1.92,-0.0193,111.86,109.68,-2.18,-0.0197,1.115,1,1.121,1.122,110.35,1,1,109.68,0.0061,0,0.0061
1239,7/29/2026,7/30/2026,98.39,101.49,3.1,0.031,109.68,113.38,3.7,0.0332,1.117,1,1.12,1.121,113.76,1,1,113.38,0.0033,0,0.0033
1240,7/30/2026,7/31/2026,101.49,101.85,0.36,0.0035,113.38,113.23,-0.15,-0.0013,1.112,1,1.12,1.12,114.1,1,1,113.23,0.0077,0,0.0077
1241,7/31/2026,8/3/2026,101.85,103.3,1.45,0.0141,113.23,115.11,1.88,0.0165,1.114,1,1.119,1.12,115.66,1,1,115.11,0.0048,0,0.0048
1242,8/3/2026,8/4/2026,103.3,105.35,2.05,0.0197,115.11,117.12,2.01,0.0173,1.112,1,1.119,1.119,117.91,1,1,117.12,0.0068,0,0.0068
1243,8/4/2026,8/5/2026,105.35,104.34,-1.01,-0.0096,117.12,116.09,-1.03,-0.0088,1.113,1,1.119,1.119,116.74,1,1,116.09,0.0056,0,0.0056
1244,8/5/2026,8/6/2026,104.34,102.88,-1.46,-0.0141,116.09,114.55,-1.54,-0.0134,1.113,1,1.118,1.119,115.08,1,1,114.55,4.60E-03,0,4.60E-03
1245,8/6/2026,8/7/2026,102.88,103.86,0.98,0.0095,114.55,115.71,1.16,0.0101,1.114,1,1.118,1.118,116.13,1,1,115.71,0.0036,0,0.0036
1246,8/7/2026,8/10/2026,103.86,103.61,-0.25,-0.0024,115.71,115.14,-0.57,-0.0049,1.111,1,1.117,1.118,115.81,1,1,115.14,0.0058,0,0.0058
1247,8/10/2026,8/11/2026,103.61,103.67,0.06,0.0006,115.14,115.41,0.27,0.0023,1.113,1,1.117,1.117,115.83,1,1,115.41,0.0036,0,0.0036
1248,8/11/2026,8/12/2026,103.67,105.9,2.23,0.0213,115.41,118.3,2.89,0.0247,1.117,1,1.117,1.117,118.29,1,1,118.3,-0.0001,0,-0.0001
1249,8/12/2026,8/13/2026,105.9,106.4,0.5,0.0047,118.3,118.53,0.23,0.0019,1.114,1,1.117,1.117,118.83,1,1,118.53,0.0026,0,0.0026
1250,8/13/2026,8/14/2026,106.4,106.6,0.2,0.0019,118.53,119.02,0.49,0.0041,1.117,1,1.116,1.117,119.03,1,1,119.02,0.0001,0,0.0001
1251,8/14/2026,8/17/2026,106.6,106.5,-0.1,-0.0009,119.02,119.12,0.1,0.0008,1.118,1,1.116,1.116,118.9,1,1,119.12,-0.0019,0,-0.0019
