,from date,to date,from SCHH price,to SCHH price,SCHH cod,SCHH pct cod,from USRT price,to USRT price,USRT cod,USRT pct cod,to USRT / to SCHH,to USRT / to USRT,USRT / SCHH moving avg,yday USRT / SCHH moving avg,to SCHH unit price,USRT / USRT moving avg,yday USRT / USRT moving avg,to USRT unit price,SCHH unit price pct diff,USRT unit price pct diff,unit price pct diff
1081,2025-12-10,2025-12-11,20.85,20.9,0.0499999999999971,0.0023952107259546,57.36,57.56,0.2000000000000028,0.0034806857278021,2.754066985645933,1.0,2.733074111490179,2.731847130949108,57.09560503683635,1.0,1.0,57.56,-0.008100737902063608,0.0,-0.008100737902063608
1082,2025-12-11,2025-12-12,20.9,20.89,-0.009999999999998,-0.0004785834022907,57.56,57.57,0.009999999999998,0.0001737166685511,2.7558640497845857,1.0,2.7342779100058983,2.733074111490179,57.09391818902984,1.0,1.0,57.57,-0.008303999274173902,0.0,-0.008303999274173902
1083,2025-12-12,2025-12-15,20.89,21.02,0.129999999999999,0.0062037898803306,57.57,57.98,0.4099999999999966,0.0070965248057911,2.758325404376784,1.0,2.735802670790775,2.7342779100058983,57.47452166832398,1.0,1.0,57.98,-0.008756375309100554,0.0,-0.008756375309100554
1084,2025-12-15,2025-12-16,21.02,20.84,-0.1799999999999997,-0.0086001485636388,57.98,56.79,-1.1899999999999975,-0.0207378696041681,2.7250479846449136,1.0,2.7355467564838287,2.735802670790775,57.01412765927975,1.0,1.0,56.79,0.003938836906136726,0.0,0.003938836906136726
1085,2025-12-16,2025-12-17,20.84,20.92,0.0800000000000018,0.003831422311556,56.79,57.07,0.2800000000000011,0.0049183306592755,2.7280114722753344,1.0,2.735446148064498,2.7355467564838287,57.2276381456417,1.0,1.0,57.07,0.0027583815055247938,0.0,0.0027583815055247938
1086,2025-12-17,2025-12-18,20.92,20.8,-0.120000000000001,-0.0057526524894499,57.07,56.77,-0.2999999999999971,-0.0052705673659818,2.7293269230769237,1.0,2.735704776257411,2.735446148064498,56.89727987974156,1.0,1.0,56.77,0.0022395175299919283,0.0,0.0022395175299919283
1087,2025-12-18,2025-12-19,20.8,20.7,-0.1000000000000014,-0.0048192864359489,56.77,56.61,-0.1600000000000037,-0.0028223691340664,2.734782608695652,1.0,2.7361628359464953,2.735704776257411,56.629088868528406,1.0,1.0,56.61,0.0003371427463775414,0.0,0.0003371427463775414
1088,2025-12-19,2025-12-22,20.7,20.81,0.1099999999999994,0.0052999401342197,56.61,56.87,0.259999999999998,0.0045823132701397,2.7328207592503606,1.0,2.736358800830277,2.7361628359464953,56.939548616046565,1.0,1.0,56.87,0.0012221931384437952,0.0,0.0012221931384437952
1089,2025-12-22,2025-12-23,20.81,20.78,-0.0299999999999975,-0.0014426547344615,56.87,56.73,-0.1400000000000005,-0.0024647899802325,2.730028873917228,1.0,2.73579006082383,2.736358800830277,56.861535881253154,1.0,1.0,56.73,0.0023159461490667686,0.0,0.0023159461490667686
1090,2025-12-23,2025-12-24,20.78,20.93,0.1499999999999985,0.007192550786827,56.73,57.17,0.4400000000000048,0.0077261139374041,2.731485905398949,1.0,2.735688339263483,2.73579006082383,57.26008597304276,1.0,1.0,57.17,0.0015745158432372024,0.0,0.0015745158432372024
1091,2025-12-24,2025-12-26,20.93,20.96,0.0300000000000011,0.0014323229949331,57.17,57.18,0.009999999999998,0.0001749016182857,2.728053435114504,1.0,2.735509615670371,2.735688339263483,57.34002759096261,1.0,1.0,57.18,0.0027947547427109682,0.0,0.0027947547427109682
1092,2025-12-26,2025-12-29,20.96,21.01,0.0500000000000007,0.0023826554040676,57.18,57.3,0.1199999999999974,0.0020964368265281,2.727272727272727,1.0,2.7351324082695196,2.735509615670371,57.4730570252345,1.0,1.0,57.3,0.003015640793572431,0.0,0.003015640793572431
1093,2025-12-29,2025-12-30,21.01,21.04,0.0299999999999975,0.0014268730126,57.3,57.4,0.1000000000000014,0.0017436796048268,2.7281368821292777,1.0,2.7347773029851683,2.7351324082695196,57.54718586999069,1.0,1.0,57.4,0.002560931776073088,0.0,0.002560931776073088
1094,2025-12-30,2025-12-31,21.04,20.89,-0.1499999999999985,-0.0071548123010345,57.4,56.96,-0.4399999999999977,-0.0076950362218003,2.726663475347056,1.0,2.7342683714893634,2.7347773029851683,57.129497859360164,1.0,1.0,56.96,0.002971316155202533,0.0,0.002971316155202533
1095,2025-12-31,2026-01-02,20.89,20.91,0.0199999999999995,0.0009569378720677,56.96,57.07,0.1099999999999994,0.0019293174448962,2.729316116690579,1.0,2.733903191408399,2.7342683714893634,57.17355164784259,1.0,1.0,57.07,0.0018128231258164272,0.0,0.0018128231258164272
1096,2026-01-02,2026-01-05,20.91,20.9,-0.0100000000000015,-0.000478354469777,57.07,57.04,-0.0300000000000011,-0.0005258084425761,2.7291866028708136,1.0,2.7337507568460575,2.733903191408399,57.138576700435536,1.0,1.0,57.04,0.0017267113985250458,0.0,0.0017267113985250458
1097,2026-01-05,2026-01-06,20.9,21.04,0.1400000000000005,0.0066762288987438,57.04,57.57,0.5300000000000011,0.0092488225816777,2.736216730038023,1.0,2.734086569785282,2.7337507568460575,57.51811592404105,1.0,1.0,57.57,-0.0009016409567109844,0.0,-0.0009016409567109844
1098,2026-01-06,2026-01-07,21.04,20.88,-0.1600000000000001,-0.007633624855071,57.57,57.21,-0.3599999999999994,-0.0062728904072808,2.7399425287356323,1.0,2.7350713681044723,2.734086569785282,57.08772757711669,1.0,1.0,57.21,-0.0021395433158394018,0.0,-0.0021395433158394018
1099,2026-01-07,2026-01-08,20.88,21.06,0.1799999999999997,0.0085837436913914,57.21,57.8,0.5899999999999963,0.0102600673978944,2.7445394112060777,1.0,2.7360084006581,2.7350713681044723,57.60060301228018,1.0,1.0,57.8,-0.0034557390680878424,0.0,-0.0034557390680878424
1100,2026-01-08,2026-01-09,21.06,21.13,0.0700000000000002,0.0033183249221358,57.8,57.9,0.1000000000000014,0.0017286089006176,2.7401798390913394,1.0,2.735463435778135,2.7360084006581,57.81185750590565,1.0,1.0,57.9,-0.0015234827794217466,0.0,-0.0015234827794217466
1101,2026-01-09,2026-01-12,21.13,21.15,0.0199999999999995,0.0009460738643215,57.9,57.92,0.0200000000000031,0.0003453634985113,2.7385342789598117,1.0,2.734686800443829,2.735463435778135,57.85505166670755,1.0,1.0,57.92,-0.0011219747116614962,0.0,-0.0011219747116614962
1102,2026-01-12,2026-01-13,21.15,21.26,0.1100000000000029,0.005187467421515,57.92,58.19,0.269999999999996,0.0046507705911174,2.737064910630292,1.0,2.733746843486114,2.734686800443829,58.13944137743581,1.0,1.0,58.19,-0.0008692318152462721,0.0,-0.0008692318152462721
1103,2026-01-13,2026-01-14,21.26,21.47,0.2099999999999973,0.0098292389768875,58.19,58.61,0.4200000000000017,0.0071918118197592,2.7298556124825337,1.0,2.7323233538914016,2.733746843486114,58.69354472964686,1.0,1.0,58.61,0.001424419764385405,0.0,0.001424419764385405
1104,2026-01-14,2026-01-15,21.47,21.59,0.120000000000001,0.0055736326360264,58.61,58.88,0.2700000000000031,0.004596143932283,2.727188513200556,1.0,2.7324303803191836,2.7323233538914016,58.99086121051536,1.0,1.0,58.88,0.0018810627506420808,0.0,0.0018810627506420808
1105,2026-01-15,2026-01-16,21.59,21.86,0.2699999999999996,0.0124282382216765,58.88,59.63,0.75,0.0126573287143936,2.727813357731016,1.0,2.732420474591968,2.7324303803191836,59.73092811377735,1.0,1.0,59.63,0.001691141974622646,0.0,0.001691141974622646
1106,2026-01-16,2026-01-20,21.86,21.5,-0.3599999999999994,-0.0166055476147754,59.63,58.76,-0.8700000000000045,-0.014697451829338,2.7330232558139533,1.0,2.7326052912288192,2.732420474591968,58.74704020372731,1.0,1.0,58.76,-0.0002205790615229064,0.0,-0.0002205790615229064
1107,2026-01-20,2026-01-21,21.5,21.54,0.0399999999999991,0.0018587365946253,58.76,58.87,0.1099999999999994,0.0018702717344934,2.7330547818013,1.0,2.7325188998841012,2.7326052912288192,58.86031797306877,1.0,1.0,58.87,-0.00016447805662548584,0.0,-0.00016447805662548584
1108,2026-01-21,2026-01-22,21.54,21.28,-0.259999999999998,-0.0121440072547987,58.87,58.18,-0.6899999999999977,-0.0117899699731143,2.734022556390977,1.0,2.7325789897411323,2.7325188998841012,58.14800218953368,1.0,1.0,58.18,-0.0005501308484810357,0.0,-0.0005501308484810357
1109,2026-01-22,2026-01-23,21.28,21.33,0.0499999999999971,0.0023468680098153,58.18,58.33,0.1499999999999985,0.0025748876984907,2.7346460384435067,1.0,2.732809847967446,2.7325789897411323,58.285909851178346,1.0,1.0,58.33,-0.0007561601325022757,0.0,-0.0007561601325022757
1110,2026-01-23,2026-01-26,21.33,21.28,-0.0499999999999971,-0.0023468680098154,58.33,58.14,-0.1899999999999977,-0.0032626456348163,2.732142857142857,1.0,2.7328426955546417,2.732809847967446,58.15419356474725,1.0,1.0,58.14,0.000244097566398805,0.0,0.000244097566398805
1111,2026-01-26,2026-01-27,21.28,21.29,0.009999999999998,0.0004698144319442,58.14,58.15,0.009999999999998,0.0001719838339435,2.7313292625645844,1.0,2.7330064869271458,2.7328426955546417,58.18222098835832,1.0,1.0,58.15,0.0005539478041166537,0.0,0.0005539478041166537
