BWX_price,IGOV_price,BWX_price_chg,IGOV_price_chg,IGOV/BWX,IGOV/IGOV,IGOV/BWX_moving_avg,IGOV/IGOV_moving_avg,IGOV/BWX_prev_moving_avg,IGOV/IGOV_prev_moving_avg,BWX_scaled_price,IGOV_scaled_price,BWX_scaled_comm,IGOV_scaled_comm,BWX_scaled_price_minus_comm,IGOV_scaled_price_minus_comm,BWX_scaled_price_plus_comm,IGOV_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
22.43,40.67,0.5199999999999996,0.75,1.8131966116807847,1.0,1.8069986380567158,1.0,1.8064118334881947,1.0,40.51781742514021,40.67,0.009032059167440973,0.005,40.50878536597277,40.665,40.52684948430765,40.675000000000004,40.52684948430765,40.665,0.13815051569235237,0.003396865396910557,BWX,IGOV,2025-04-10,False
22.72,41.25,0.28999999999999915,0.5799999999999983,1.815580985915493,1.0,1.8078187644862198,1.0,1.8069986380567158,1.0,41.05500905664858,41.25,0.009034993190283579,0.005,41.045974063458296,41.245,41.06404404983886,41.255,41.06404404983886,41.245,0.18095595016113464,0.0043868109129972035,BWX,IGOV,2025-04-11,False
22.83,41.53,0.10999999999999943,0.28000000000000114,1.819097678493211,1.0,1.808805423263354,1.0,1.8078187644862198,1.0,41.27250239322039,41.53,0.009039093822431099,0.005,41.26346329939796,41.525,41.28154148704282,41.535000000000004,41.28154148704282,41.525,0.2434585129571758,0.005862232433353619,BWX,IGOV,2025-04-14,False
22.71,41.27,-0.11999999999999744,-0.259999999999998,1.817261118450022,1.0,1.8092777477001665,1.0,1.808805423263354,1.0,41.07797116231077,41.27,0.00904402711631677,0.005,41.06892713519445,41.265,41.087015189427085,41.275000000000006,41.087015189427085,41.265,0.17798481057291582,0.004312692284296482,BWX,IGOV,2025-04-15,False
23.01,41.74,0.3000000000000007,0.46999999999999886,1.813993915688831,1.0,1.8097324344101982,1.0,1.8092777477001665,1.0,41.63148097458083,41.74,0.009046388738500832,0.005,41.62243458584233,41.735,41.640527363319336,41.745000000000005,41.640527363319336,41.735,0.09447263668066341,0.0022633597671457453,BWX,IGOV,2025-04-16,False
22.98,41.77,-0.030000000000001137,0.030000000000001137,1.8176675369886859,1.0,1.810520182844332,1.0,1.8097324344101982,1.0,41.587651342746355,41.77,0.00904866217205099,0.005,41.578602680574306,41.765,41.596700004918404,41.775000000000006,41.596700004918404,41.765,0.16829999508159688,0.004029207447488553,BWX,IGOV,2025-04-17,False
23.18,42.18,0.1999999999999993,0.4099999999999966,1.819672131147541,1.0,1.8113027843765834,1.0,1.810520182844332,1.0,41.96785783833162,42.18,0.009052600914221661,0.005,41.958805237417394,42.175,41.97691043924584,42.185,41.97691043924584,42.175,0.1980895607541555,0.004696291151117959,BWX,IGOV,2025-04-21,False
23.11,41.95,-0.07000000000000028,-0.22999999999999687,1.815231501514496,1.0,1.811215735599097,1.0,1.8113027843765834,1.0,41.85920734694284,41.95,0.009056513921882918,0.005,41.850150833020955,41.945,41.86826386086472,41.955000000000005,41.86826386086472,41.945,0.07673613913527788,0.001829228584869556,BWX,IGOV,2025-04-22,False
22.83,41.55,-0.28000000000000114,-0.4000000000000057,1.8199737187910645,1.0,1.811874816215107,1.0,1.811215735599097,1.0,41.35005524372738,41.55,0.009056078677995485,0.005,41.34099916504939,41.544999999999995,41.359111322405376,41.555,41.359111322405376,41.544999999999995,0.1858886775946189,0.004473855056428855,BWX,IGOV,2025-04-23,False
23.08,41.98,0.25,0.4299999999999997,1.818890814558059,1.0,1.8126720272929184,1.0,1.811874816215107,1.0,41.818070758244666,41.98,0.009059374081075535,0.005,41.80901138416359,41.974999999999994,41.82713013232574,41.985,41.82713013232574,41.974999999999994,0.14786986767425248,0.003522388462940745,BWX,IGOV,2025-04-24,False
22.97,41.81,-0.10999999999999943,-0.1699999999999946,1.8202002612102746,1.0,1.8133735688985517,1.0,1.8126720272929184,1.0,41.63707646691834,41.81,0.009063360136464593,0.005,41.62801310678187,41.805,41.6461398270548,41.815000000000005,41.6461398270548,41.805,0.1588601729451966,0.0037995736174407223,BWX,IGOV,2025-04-25,False
23.1,42.04,0.13000000000000256,0.22999999999999687,1.8199134199134197,1.0,1.8140031071711102,1.0,1.8133735688985517,1.0,41.88892944155655,42.04,0.009066867844492758,0.005,41.87986257371205,42.035,41.897996309401044,42.045,41.897996309401044,42.035,0.13700369059895223,0.0032588889295659426,BWX,IGOV,2025-04-28,False
23.08,41.92,-0.020000000000003126,-0.11999999999999744,1.8162911611785097,1.0,1.8146529808750498,1.0,1.8140031071711102,1.0,41.86719171350922,41.92,0.009070015535855552,0.005,41.85812169797337,41.915,41.876261729045076,41.925000000000004,41.876261729045076,41.915,0.03873827095492288,0.0009240999750697252,BWX,IGOV,2025-04-29,False
23.08,41.92,0.0,0.0,1.8162911611785097,1.0,1.8150925960898967,1.0,1.8146529808750498,1.0,41.88219079859615,41.92,0.00907326490437525,0.005,41.873117533691776,41.915,41.89126406350052,41.925000000000004,41.89126406350052,41.915,0.02373593649947736,0.0005662198592432577,BWX,IGOV,2025-04-30,False
22.86,41.6,-0.21999999999999886,-0.3200000000000003,1.8197725284339459,1.0,1.8155474633875062,1.0,1.8150925960898967,1.0,41.49301674661504,41.6,0.009075462980449483,0.005,41.48394128363459,41.595,41.50209220959549,41.605000000000004,41.50209220959549,41.595,0.09290779040451014,0.002233360346262263,BWX,IGOV,2025-05-01,True
22.9,41.63,0.03999999999999915,0.030000000000001137,1.8179039301310045,1.0,1.8160142797066403,1.0,1.8155474633875062,1.0,41.57603691157389,41.63,0.00907773731693753,0.005,41.56695917425695,41.625,41.58511464889082,41.635000000000005,41.58511464889082,41.625,0.039885351109177236,0.0009580915471817735,BWX,IGOV,2025-05-02,False
22.99,41.66,0.08999999999999986,0.02999999999999403,1.8120922140060896,1.0,1.8164127048399343,1.0,1.8160142797066403,1.0,41.750168290455655,41.66,0.009080071398533202,0.005,41.74108821905712,41.654999999999994,41.75924836185419,41.665,41.665,41.74108821905712,0.07608821905711949,0.00182640948288813,IGOV,BWX,2025-05-05,False
23.11,41.9,0.120000000000001,0.240000000000002,1.8130679359584596,1.0,1.8167442521364976,1.0,1.8164127048399343,1.0,41.97729760885088,41.9,0.009082063524199671,0.005,41.968215545326686,41.894999999999996,41.98637967237508,41.905,41.905,41.968215545326686,0.06321554532668472,0.0015087242321404468,IGOV,BWX,2025-05-06,False
22.98,41.79,-0.129999999999999,-0.10999999999999943,1.818537859007833,1.0,1.8173317785710519,1.0,1.8167442521364976,1.0,41.748782914096715,41.79,0.009083721260682489,0.005,41.739699192836035,41.785,41.757866635357395,41.795,41.757866635357395,41.785,0.02713336464260152,0.000649278885920113,BWX,IGOV,2025-05-07,False
22.67,41.21,-0.3099999999999987,-0.5799999999999983,1.8178209086898984,1.0,1.8171228696468067,1.0,1.8173317785710519,1.0,41.19891142020575,41.21,0.00908665889285526,0.005,41.18982476131289,41.205,41.2079980790986,41.215,41.2079980790986,41.205,-0.002998079098603057,-7.275125208937289e-05,BWX,IGOV,2025-05-08,False
22.77,41.38,0.09999999999999787,0.1700000000000017,1.8173034694773826,1.0,1.8173282125366366,1.0,1.8171228696468067,1.0,41.37588774185779,41.38,0.009085614348234034,0.005,41.36680212750955,41.375,41.384973356206025,41.385000000000005,41.384973356206025,41.375,-0.00997335620602513,-0.00024101875799964064,BWX,IGOV,2025-05-09,False
22.35,40.47,-0.41999999999999815,-0.9100000000000037,1.810738255033557,1.0,1.8170860759925396,1.0,1.8173282125366366,1.0,40.61728555019383,40.47,0.009086641062683183,0.005,40.60819890913115,40.464999999999996,40.62637219125651,40.475,40.475,40.60819890913115,0.13319890913114563,0.0032912999538212413,IGOV,BWX,2025-05-12,False
22.5,40.84,0.14999999999999858,0.37000000000000455,1.8151111111111113,1.0,1.8168867476234347,1.0,1.8170860759925396,1.0,40.88443670983214,40.84,0.009085430379962699,0.005,40.875351279452175,40.835,40.8935221402121,40.845000000000006,40.845000000000006,40.875351279452175,0.030351279452169422,0.000743175304901308,IGOV,BWX,2025-05-13,False
22.45,40.68,-0.05000000000000071,-0.1600000000000037,1.8120267260579066,1.0,1.8166250280038292,1.0,1.8168867476234347,1.0,40.78910748414611,40.68,0.009084433738117174,0.005,40.78002305040799,40.675,40.798191917884225,40.685,40.685,40.78002305040799,0.09502305040798831,0.002335866529203252,IGOV,BWX,2025-05-14,False
