SPHY_price,SCYB_price,HYLB_price,USHY_price,HYG_price,JNK_price,SPHY_price_chg,SCYB_price_chg,HYLB_price_chg,USHY_price_chg,HYG_price_chg,JNK_price_chg,JNK/SPHY,JNK/SCYB,JNK/HYLB,JNK/USHY,JNK/HYG,JNK/JNK,JNK/SPHY_moving_avg,JNK/SCYB_moving_avg,JNK/HYLB_moving_avg,JNK/USHY_moving_avg,JNK/HYG_moving_avg,JNK/JNK_moving_avg,JNK/SPHY_prev_moving_avg,JNK/SCYB_prev_moving_avg,JNK/HYLB_prev_moving_avg,JNK/USHY_prev_moving_avg,JNK/HYG_prev_moving_avg,JNK/JNK_prev_moving_avg,SPHY_scaled_price,SCYB_scaled_price,HYLB_scaled_price,USHY_scaled_price,HYG_scaled_price,JNK_scaled_price,SPHY_scaled_comm,SCYB_scaled_comm,HYLB_scaled_comm,USHY_scaled_comm,HYG_scaled_comm,JNK_scaled_comm,SPHY_scaled_price_minus_comm,SCYB_scaled_price_minus_comm,HYLB_scaled_price_minus_comm,USHY_scaled_price_minus_comm,HYG_scaled_price_minus_comm,JNK_scaled_price_minus_comm,SPHY_scaled_price_plus_comm,SCYB_scaled_price_plus_comm,HYLB_scaled_price_plus_comm,USHY_scaled_price_plus_comm,HYG_scaled_price_plus_comm,JNK_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
23.53,26.22,36.16,36.86,78.84,95.75,,,,,,,4.069273268,3.651792525,2.64795354,2.597666848,1.214485033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2/2025,FALSE
23.57,26.26,36.25,36.96,78.96,95.95,0.04,0.04,0.09,0.1,0.12,0.2,4.070852779,3.653846154,2.646896552,2.596049784,1.215172239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/3/2025,FALSE
23.61,26.26,36.29,36.99,79.1,96.06,0.04,0,0.04,0.03,0.14,0.11,4.068614994,3.658035034,2.647010196,2.596918086,1.214412137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/6/2025,FALSE
23.54,26.19,36.19,36.88,78.84,95.77,-0.07,-0.07,-0.1,-0.11,-0.26,-0.29,4.068394223,3.656739213,2.646311136,2.596800434,1.214738711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/7/2025,FALSE
23.55,26.22,36.24,36.91,78.94,95.87,0.01,0.03,0.05,0.03,0.1,0.1,4.070912951,3.656369184,2.645419426,2.597399079,1.214466684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/8/2025,FALSE
23.43,26.1,36.03,36.71,78.53,95.34,-0.12,-0.12,-0.21,-0.2,-0.41,-0.53,4.069142125,3.652873563,2.646128226,2.597112503,1.214058322,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/10/2025,FALSE
23.43,26.08,36.04,36.73,78.51,95.3,0,-0.02,0.01,0.02,-0.02,-0.04,4.067434913,3.654141104,2.644284129,2.594609311,1.213858107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/13/2025,FALSE
23.46,26.1,36.05,36.76,78.61,95.38,0.03,0.02,0.01,0.03,0.1,0.08,4.065643649,3.65440613,2.645769764,2.594668118,1.213331637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/14/2025,FALSE
23.65,26.31,36.38,37.08,79.3,96.26,0.19,0.21,0.33,0.32,0.69,0.88,4.070190275,3.658684911,2.645959318,2.59600863,1.213871375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/15/2025,FALSE
23.68,26.36,36.43,37.12,79.39,96.37,0.03,0.05,0.05,0.04,0.09,0.11,4.069679054,3.655918058,2.645347241,2.596174569,1.213880841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/16/2025,FALSE
23.72,26.39,36.47,37.19,79.46,96.45,0.04,0.03,0.04,0.07,0.07,0.08,4.06618887,3.654793482,2.64463943,2.593439097,1.213818273,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/17/2025,FALSE
23.77,26.47,36.56,37.26,79.67,96.73,0.05,0.08,0.09,0.07,0.21,0.28,4.069415229,3.654325652,2.645787746,2.596081589,1.2141333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/21/2025,FALSE
23.74,26.43,36.5,37.21,79.56,96.57,-0.03,-0.04,-0.06,-0.05,-0.11,-0.16,4.067818029,3.653802497,2.645753425,2.595270089,1.213800905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/22/2025,FALSE
23.77,26.46,36.55,37.27,79.66,96.71,0.03,0.03,0.05,0.06,0.1,0.14,4.068573833,3.654950869,2.645964432,2.594848404,1.214034647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/23/2025,FALSE
23.8,26.48,36.58,37.29,79.75,96.81,0.03,0.02,0.03,0.02,0.09,0.1,4.067647059,3.655966767,2.646528157,2.596138375,1.213918495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/24/2025,FALSE
23.82,26.51,36.61,37.34,79.81,96.92,0.02,0.03,0.03,0.05,0.06,0.11,4.068849706,3.655978876,2.647364108,2.595607927,1.214384162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/27/2025,FALSE
23.81,26.5,36.61,37.31,79.78,96.86,-0.01,-0.01,0,-0.03,-0.03,-0.06,4.068038639,3.65509434,2.645725212,2.59608684,1.214088744,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/28/2025,FALSE
23.8,26.49,36.58,37.3,79.73,96.78,-0.01,-0.01,-0.03,-0.01,-0.05,-0.08,4.066386555,3.653454134,2.645708037,2.59463807,1.213846733,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/29/2025,FALSE
23.83,26.53,36.63,37.35,79.88,96.98,0.03,0.04,0.05,0.05,0.15,0.2,4.069660092,3.655484357,2.647556648,2.596519411,1.214071107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/30/2025,FALSE
23.78,26.49,36.58,37.29,79.72,96.76,-0.05,-0.04,-0.05,-0.06,-0.16,-0.22,4.068965517,3.652699132,2.64516129,2.594797533,1.213748118,1,4.068584088,3.654967799,2.646063401,2.595841735,1.214105979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/31/2025,FALSE
23.61,26.29,36.35,37.05,79.26,96.1,-0.17,-0.2,-0.23,-0.24,-0.46,-0.66,4.070309191,3.655382275,2.643741403,2.593792173,1.212465304,1,4.068635884,3.655147287,2.645852794,2.595648001,1.214004992,1,4.068584088,3.654967799,2.646063401,2.595841735,1.214105979,1,96.05927032,96.08910344,96.18440461,96.17593627,96.23003986,96.1,0.02034292,0.018274839,0.013230317,0.012979209,0.00607053,0.005,96.0389274,96.0708286,96.1711743,96.16295706,96.22396933,96.095,96.07961324,96.10737828,96.19763493,96.18891548,96.23611039,96.105,96.07961324,96.22396933,0.144356091,0.001502145,SPHY,HYG,2/3/2025,TRUE
23.68,26.36,36.43,37.14,79.51,96.38,0.07,0.07,0.08,0.09,0.25,0.28,4.070101351,3.65629742,2.64562174,2.595045773,1.212174569,1,4.068598313,3.65526985,2.645789053,2.5955978,1.213855109,1,4.068635884,3.655147287,2.645852794,2.595648001,1.214004992,1,96.34529774,96.34968248,96.38841728,96.40236676,96.52553692,96.38,0.020343179,0.018275736,0.013229264,0.01297824,0.006070025,0.005,96.32495456,96.33140674,96.37518801,96.38938852,96.5194669,96.375,96.36564091,96.36795821,96.40164654,96.415345,96.53160695,96.385,96.36564091,96.5194669,0.15382598,0.001596036,SPHY,HYG,2/4/2025,FALSE
23.74,26.46,36.54,37.26,79.72,96.64,0.06,0.1,0.11,0.12,0.21,0.26,4.070766639,3.652305367,2.644772852,2.59366613,1.21224285,1,4.068705895,3.654983367,2.645677186,2.595435203,1.213746644,1,4.068598313,3.65526985,2.645789053,2.5955978,1.213855109,1,96.58852394,96.71844023,96.67713201,96.71197404,96.76852926,96.64,0.020342992,0.018276349,0.013228945,0.012977989,0.006069276,0.005,96.56818095,96.70016388,96.66390306,96.69899605,96.76245998,96.635,96.60886694,96.73671658,96.69036095,96.72495203,96.77459853,96.645,96.60886694,96.76245998,0.153593045,0.001589332,SPHY,HYG,2/5/2025,FALSE
23.71,26.4,36.48,37.19,79.6,96.52,-0.03,-0.06,-0.06,-0.07,-0.12,-0.12,4.070856179,3.656060606,2.645833333,2.595321323,1.212562814,1,4.068828993,3.654949436,2.645653296,2.595361247,1.213637849,1,4.068705895,3.654983367,2.645677186,2.595435203,1.213746644,1,96.46901677,96.49156088,96.51430375,96.52423519,96.61423288,96.52,0.020343529,0.018274917,0.013228386,0.012977176,0.006068733,0.005,96.44867324,96.47328596,96.50107536,96.51125801,96.60816415,96.515,96.4893603,96.50983579,96.52753213,96.53721236,96.62030162,96.525,96.4893603,96.60816415,0.118803851,0.001230873,SPHY,HYG,2/6/2025,FALSE
23.65,26.33,36.38,37.09,79.35,96.24,-0.06,-0.07,-0.1,-0.1,-0.25,-0.28,4.069344609,3.655146221,2.645409566,2.59476948,1.212854442,1,4.068750576,3.654888288,2.645652803,2.595229767,1.213557237,1,4.068828993,3.654949436,2.645653296,2.595361247,1.213637849,1,96.22780568,96.23481865,96.24886691,96.26194865,96.30216335,96.24,0.020344145,0.018274747,0.013228266,0.012976806,0.006068189,0.005,96.20746153,96.21654391,96.23563864,96.24897185,96.29609516,96.235,96.24814982,96.2530934,96.26209517,96.27492546,96.30823154,96.245,96.245,96.29609516,0.05109516,0.000530914,JNK,HYG,2/7/2025,FALSE
23.69,26.39,36.46,37.16,79.51,96.46,0.04,0.06,0.08,0.07,0.16,0.22,4.071760236,3.655172414,2.645639057,2.595801938,1.213180732,1,4.068881481,3.655003231,2.645628344,2.595164239,1.213513358,1,4.068750576,3.654888288,2.645652803,2.595229767,1.213557237,1,96.38870114,96.45250192,96.46050119,96.43873815,96.48993594,96.46,0.020343753,0.018274441,0.013228264,0.012976149,0.006067786,0.005,96.36835738,96.43422748,96.44727293,96.425762,96.48386815,96.455,96.40904489,96.47077636,96.47372946,96.45171429,96.49600373,96.465,96.40904489,96.48386815,0.074823264,0.000775692,SPHY,HYG,2/10/2025,FALSE
23.67,26.35,36.42,37.13,79.48,96.35,-0.02,-0.04,-0.04,-0.03,-0.03,-0.11,4.070553443,3.65654649,2.645524437,2.594936709,1.212254655,1,4.069037408,3.6551235,2.64569036,2.595180609,1.213433185,1,4.068881481,3.655003231,2.645628344,2.595164239,1.213513358,1,96.31042466,96.30933513,96.3537843,96.35844819,96.45004168,96.35,0.020344407,0.018275016,0.013228142,0.012975821,0.006067567,0.005,96.29008025,96.29106011,96.34055616,96.34547237,96.44397412,96.345,96.33076907,96.32761014,96.36701245,96.37142401,96.45610925,96.355,96.32761014,96.44397412,0.116363974,0.001207722,SCYB,HYG,2/11/2025,FALSE
23.62,26.32,36.34,37.06,79.31,96.13,-0.05,-0.03,-0.08,-0.07,-0.17,-0.22,4.069856054,3.652355623,2.645294441,2.593901781,1.212079183,1,4.069248028,3.655020974,2.645666594,2.595142292,1.213370563,1,4.069037408,3.6551235,2.64569036,2.595180609,1.213433185,1,96.11066357,96.20285052,96.14438768,96.17739336,96.23738592,96.13,0.020345187,0.018275617,0.013228452,0.012975903,0.006067166,0.005,96.09031838,96.1845749,96.13115922,96.16441746,96.23131876,96.125,96.13100876,96.22112613,96.15761613,96.19036926,96.24345309,96.135,96.13100876,96.23131876,0.100309998,0.001043483,SPHY,HYG,2/12/2025,FALSE
23.73,26.39,36.5,37.23,79.67,96.56,0.11,0.07,0.16,0.17,0.36,0.43,4.06911083,3.658961728,2.645479452,2.593607306,1.211999498,1,4.069194056,3.655034815,2.6456426,2.595022226,1.213276969,1,4.069248028,3.655020974,2.645666594,2.595142292,1.213370563,1,96.5632557,96.45600352,96.56683067,96.61714753,96.66923272,96.56,0.02034624,0.018275105,0.013228333,0.012975711,0.006066853,0.005,96.54290946,96.43772841,96.55360234,96.60417181,96.66316586,96.555,96.58360194,96.47427862,96.580059,96.63012324,96.67529957,96.565,96.47427862,96.66316586,0.188887243,0.001956164,SCYB,HYG,2/13/2025,FALSE
23.75,26.45,36.53,37.26,79.76,96.68,0.02,0.06,0.03,0.03,0.09,0.12,4.070736842,3.655198488,2.646591842,2.594739667,1.212136409,1,4.069246945,3.654998837,2.64570483,2.594950481,1.213189747,1,4.069194056,3.655034815,2.6456426,2.595022226,1.213276969,1,96.64335882,96.67567087,96.64532419,96.69052813,96.77097102,96.68,0.02034597,0.018275174,0.013228213,0.012975111,0.006066385,0.005,96.62301285,96.65739569,96.63209598,96.67755302,96.76490464,96.675,96.6637048,96.69394604,96.6585524,96.70350324,96.77703741,96.685,96.6585524,96.76490464,0.106352235,0.001100044,HYLB,HYG,2/14/2025,FALSE
23.74,26.41,36.51,37.25,79.69,96.62,-0.01,-0.04,-0.02,-0.01,-0.07,-0.06,4.069924179,3.658462704,2.646398247,2.593825503,1.212448237,1,4.069433711,3.655182298,2.645792771,2.594969801,1.213121245,1,4.069246945,3.654998837,2.64570483,2.594950481,1.213189747,1,96.60392248,96.52851928,96.59468336,96.6619054,96.67909095,96.62,0.020346235,0.018274994,0.013228524,0.012974752,0.006065949,0.005,96.58357624,96.51024429,96.58145483,96.64893065,96.673025,96.615,96.62426871,96.54679428,96.60791188,96.67488015,96.6851569,96.625,96.54679428,96.673025,0.126230723,0.001306466,SCYB,HYG,2/18/2025,FALSE
23.75,26.41,36.55,37.26,79.75,96.7,0.01,0,0.04,0.01,0.06,0.08,4.071578947,3.661491859,2.645690834,2.595276436,1.212539185,1,4.069541897,3.655540608,2.645787926,2.594929543,1.21304154,1,4.069433711,3.655182298,2.645792771,2.594969801,1.213121245,1,96.64905063,96.53336449,96.70372579,96.68857478,96.74641931,96.7,0.020347169,0.018275911,0.013228964,0.012974849,0.006065606,0.005,96.62870346,96.51508858,96.69049683,96.67559993,96.7403537,96.695,96.6693978,96.5516404,96.71695475,96.70154963,96.75248492,96.705,96.5516404,96.7403537,0.188713306,0.001951534,SCYB,HYG,2/19/2025,FALSE
23.77,26.44,36.56,37.29,79.8,96.77,0.02,0.03,0.01,0.03,0.05,0.07,4.071098023,3.659984871,2.646881838,2.595065701,1.212656642,1,4.069705896,3.655849727,2.645844346,2.594919324,1.212984326,1,4.069541897,3.655540608,2.645787926,2.594929543,1.21304154,1,96.73301088,96.65249368,96.73000656,96.76492267,96.80071485,96.77,0.020347709,0.018277703,0.01322894,0.012974648,0.006065208,0.005,96.71266317,96.63421598,96.71677762,96.75194802,96.79464965,96.765,96.75335859,96.67077139,96.7432355,96.77789732,96.80678006,96.775,96.67077139,96.79464965,0.123878261,0.001280131,SCYB,HYG,2/20/2025,FALSE
23.74,26.41,36.51,37.23,79.65,96.63,-0.03,-0.03,-0.05,-0.06,-0.15,-0.14,4.070345409,3.658841348,2.646672145,2.59548751,1.213182674,1,4.069794475,3.656044251,2.645879732,2.594951279,1.212941728,1,4.069705896,3.655849727,2.645844346,2.594919324,1.212984326,1,96.61481798,96.55099129,96.59977709,96.60884643,96.61420159,96.63,0.020348529,0.018279249,0.013229222,0.012974597,0.006064922,0.005,96.59446945,96.53271204,96.58654786,96.59587183,96.60813667,96.625,96.63516651,96.56927054,96.61300631,96.62182103,96.62026652,96.635,96.56927054,96.625,0.055729462,0.00057673,SCYB,JNK,2/21/2025,FALSE
23.76,26.44,36.56,37.28,79.75,96.72,0.02,0.03,0.05,0.05,0.1,0.09,4.070707071,3.658093797,2.645514223,2.594420601,1.212789969,1,4.069947476,3.656150602,2.645829035,2.594865391,1.212885301,1,4.069794475,3.656044251,2.645879732,2.594951279,1.212941728,1,96.69831673,96.66580999,96.733363,96.73978369,96.73210279,96.72,0.020348972,0.018280221,0.013229399,0.012974756,0.006064709,0.005,96.67796775,96.64752977,96.7201336,96.72680893,96.72603808,96.715,96.7186657,96.68409022,96.7465924,96.75275845,96.73816749,96.725,96.68409022,96.72680893,0.042718718,0.000441674,SCYB,USHY,2/24/2025,FALSE
23.8,26.51,36.63,37.37,79.95,96.96,0.04,0.07,0.07,0.09,0.2,0.24,4.07394958,3.65748774,2.647010647,2.594594595,1.212757974,1,4.070202469,3.656226046,2.645811362,2.594814724,1.212803992,1,4.069947476,3.656150602,2.645829035,2.594865391,1.212885301,1,96.86474992,96.92455247,96.91671756,96.97011964,96.97017985,96.96,0.020349737,0.018280753,0.013229145,0.012974327,0.006064427,0.005,96.84440018,96.90627172,96.90348842,96.95714532,96.96411542,96.955,96.88509966,96.94283322,96.92994671,96.98309397,96.97624427,96.965,96.88509966,96.96411542,0.079015762,0.000814932,SPHY,HYG,2/25/2025,FALSE
23.84,26.52,36.69,37.4,80.06,97.05,0.04,0.01,0.06,0.03,0.11,0.09,4.070889262,3.659502262,2.645134914,2.594919786,1.212215838,1,4.070345,3.656446442,2.645781847,2.594756371,1.212710347,1,4.070202469,3.656226046,2.645811362,2.594814724,1.212803992,1,97.03362687,96.96311473,97.07481888,97.04607067,97.0970876,97.05,0.020351012,0.01828113,0.013229057,0.012974074,0.00606402,0.005,97.01327586,96.9448336,97.06158982,97.0330966,97.09102358,97.045,97.05397788,96.98139586,97.08804794,97.05904475,97.10315162,97.055,96.98139586,97.09102358,0.109627715,0.0011296,SCYB,HYG,2/26/2025,FALSE
23.79,26.47,36.62,37.33,79.91,96.85,-0.05,-0.05,-0.07,-0.07,-0.15,-0.2,4.071038251,3.658859086,2.644729656,2.594428074,1.211988487,1,4.070577585,3.656716689,2.645732928,2.594745871,1.212617434,1,4.070345,3.656446442,2.645781847,2.594756371,1.212710347,1,96.83350756,96.78613731,96.88853125,96.86225534,96.9076838,96.85,0.020351725,0.018282232,0.013228909,0.012973782,0.006063552,0.005,96.81315584,96.76785508,96.87530234,96.84928156,96.90162025,96.845,96.85385929,96.80441955,96.90176016,96.87522912,96.91374735,96.855,96.80441955,96.90162025,0.097200703,0.001003621,SCYB,HYG,2/27/2025,FALSE
23.84,26.54,36.72,37.45,80.13,97.12,0.05,0.07,0.1,0.12,0.22,0.27,4.073825503,3.659382065,2.644880174,2.593324433,1.212030451,1,4.070785856,3.656911575,2.645599105,2.594586122,1.212515402,1,4.070577585,3.656716689,2.645732928,2.594745871,1.212617434,1,97.04256963,97.04926094,97.15131313,97.17323288,97.16703502,97.12,0.020352888,0.018283583,0.013228665,0.012973729,0.006063087,0.005,97.02221674,97.03097735,97.13808446,97.16025916,97.16097193,97.115,97.06292252,97.06754452,97.16454179,97.18620661,97.1730981,97.125,97.06292252,97.16097193,0.098049408,0.00100957,SPHY,HYG,2/28/2025,FALSE
23.66,26.34,36.46,37.15,79.59,96.38,-0.18,-0.2,-0.26,-0.3,-0.54,-0.74,4.073541843,3.659073652,2.643444871,2.594347241,1.21095615,1,4.071014672,3.657230301,2.645513284,2.594563608,1.212375803,1,4.070785856,3.656911575,2.645599105,2.594586122,1.212515402,1,96.31479335,96.32305088,96.45854335,96.38887445,96.50410081,96.38,0.020353929,0.018284558,0.013227996,0.012972931,0.006062577,0.005,96.29443942,96.30476632,96.44531536,96.37590152,96.49803823,96.375,96.33514728,96.34133544,96.47177135,96.40184738,96.51016339,96.385,96.33514728,96.49803823,0.162890955,0.001690091,SPHY,HYG,3/3/2025,TRUE
23.63,26.33,36.46,37.14,79.58,96.27,-0.03,-0.01,0,-0.01,-0.01,-0.11,4.0740584,3.656285606,2.640427866,2.592084006,1.209726062,1,4.071202133,3.657275467,2.645347607,2.5944782,1.212238841,1,4.071014672,3.657230301,2.645513284,2.594563608,1.212375803,1,96.1980767,96.29487382,96.45541432,96.3620924,96.48086641,96.27,0.020355073,0.018286152,0.013227566,0.012972818,0.006061879,0.005,96.17772163,96.27658767,96.44218676,96.34911958,96.47480454,96.265,96.21843177,96.31315997,96.46864189,96.37506522,96.48692829,96.275,96.21843177,96.47480454,0.256372761,0.00266306,SPHY,HYG,3/4/2025,FALSE
23.65,26.26,36.49,37.15,79.62,96.31,0.02,-0.07,0.03,0.01,0.04,0.04,4.07230444,3.667555217,2.639353247,2.592462988,1.209620698,1,4.071312287,3.657838357,2.645034182,2.59434906,1.212111147,1,4.071202133,3.657275467,2.645347607,2.5944782,1.212238841,1,96.28393043,96.04005377,96.52873417,96.38486511,96.51845652,96.31,0.020356011,0.018286377,0.013226738,0.012972391,0.006061194,0.005,96.26357442,96.0217674,96.51550743,96.37189272,96.51239533,96.305,96.30428645,96.05834015,96.54196091,96.39783751,96.52451772,96.315,96.05834015,96.51550743,0.457167285,0.004746831,SCYB,HYLB,3/5/2025,FALSE
23.56,26.24,36.33,37.01,79.32,95.97,-0.09,-0.02,-0.16,-0.14,-0.3,-0.34,4.073429542,3.657393293,2.641618497,2.593082951,1.209909228,1,4.071445432,3.658092753,2.644876464,2.594319901,1.211994466,1,4.071312287,3.657838357,2.645034182,2.59434906,1.212111147,1,95.92011748,95.98167849,96.09409184,96.01685872,96.14465622,95.97,0.020356561,0.018289192,0.013225171,0.012971745,0.006060556,0.005,95.89976092,95.9633893,96.08086667,96.00388698,96.13859566,95.965,95.94047404,95.99996768,96.10731701,96.02983047,96.15071678,95.975,95.94047404,96.13859566,0.198121621,0.002064412,SPHY,HYG,3/6/2025,FALSE
23.61,26.27,36.41,37.09,79.45,96.11,0.05,0.03,0.08,0.08,0.13,0.14,4.07073274,3.65854587,2.639659434,2.591264492,1.20969163,1,4.07143926,3.658217017,2.644567769,2.59411706,1.211850907,1,4.071445432,3.658092753,2.644876464,2.594319901,1.211994466,1,96.12682665,96.09809663,96.29995207,96.22332514,96.29296036,96.11,0.020357227,0.018290464,0.013224382,0.0129716,0.006059972,0.005,96.10646943,96.07980617,96.28672769,96.21035354,96.28690038,96.105,96.14718388,96.1163871,96.31317645,96.23629674,96.29902033,96.115,96.115,96.28690038,0.171900385,0.00178858,JNK,HYG,3/7/2025,FALSE
23.52,26.17,36.27,36.94,79.15,95.74,-0.09,-0.1,-0.14,-0.15,-0.3,-0.37,4.070578231,3.658387467,2.639647091,2.591770439,1.209602021,1,4.071500941,3.658379079,2.644279646,2.593967108,1.211688286,1,4.07143926,3.658217017,2.644567769,2.59411706,1.211850907,1,95.7602514,95.73553933,95.918473,95.82668419,95.91799931,95.74,0.020357196,0.018291085,0.013222839,0.012970585,0.006059255,0.005,95.7398942,95.71724824,95.90525016,95.8137136,95.91194005,95.735,95.7806086,95.75383041,95.93169584,95.83965477,95.92405856,95.745,95.745,95.91194005,0.166940051,0.001743681,JNK,HYG,3/10/2025,FALSE
23.42,26.1,36.12,36.8,78.87,95.31,-0.1,-0.07,-0.15,-0.14,-0.28,-0.43,4.069598634,3.651724138,2.638704319,2.589945652,1.208444275,1,4.071392861,3.658206665,2.643932909,2.593674293,1.211451463,1,4.071500941,3.658379079,2.644279646,2.593967108,1.211688286,1,95.35455205,95.48369396,95.51138081,95.45798957,95.56585513,95.31,0.020357505,0.018291895,0.013221398,0.012969836,0.006058441,0.005,95.33419454,95.46540207,95.49815941,95.44501973,95.55979669,95.305,95.37490955,95.50198586,95.5246022,95.4709594,95.57191357,95.315,95.315,95.55979669,0.244796689,0.002568426,JNK,HYG,3/11/2025,FALSE
23.44,26.12,36.14,36.78,78.96,95.4,0.02,0.02,0.02,-0.02,0.09,0.09,4.06996587,3.65237366,2.639734366,2.593800979,1.208206687,1,4.071363483,3.657998024,2.643643405,2.593617507,1.211249065,1,4.071392861,3.658206665,2.643932909,2.593674293,1.211451463,1,95.43344867,95.55235809,95.55173533,95.39534051,95.65620755,95.4,0.020356964,0.018291033,0.013219665,0.012968371,0.006057257,0.005,95.4130917,95.53406706,95.53851566,95.38237214,95.65015029,95.395,95.45380563,95.57064913,95.56495499,95.40830889,95.6622648,95.405,95.405,95.65015029,0.245150288,0.00256971,JNK,HYG,3/12/2025,FALSE
23.32,25.98,35.96,36.63,78.52,94.86,-0.12,-0.14,-0.18,-0.15,-0.44,-0.54,4.067753002,3.651270208,2.637931034,2.58968059,1.208099847,1,4.07125833,3.657943753,2.643275235,2.593406447,1.211050098,1,4.071363483,3.657998024,2.643643405,2.593617507,1.211249065,1,94.94419641,95.03478866,95.06541686,95.00420928,95.10727658,94.86,0.020356817,0.01828999,0.013218217,0.012968088,0.006056245,0.005,94.9238396,95.01649867,95.05219864,94.99124119,95.10122033,94.855,94.96455323,95.05307865,95.07863507,95.01717737,95.11333282,94.865,94.865,95.10122033,0.236220332,0.0024902,JNK,HYG,3/13/2025,FALSE
23.43,26.08,36.14,36.81,78.88,95.33,0.11,0.1,0.18,0.18,0.36,0.47,4.068715322,3.655291411,2.637797454,2.589785384,1.208544625,1,4.071238555,3.657760237,2.642891135,2.593215351,1.210877354,1,4.07125833,3.657943753,2.643275235,2.593406447,1.211050098,1,95.38958267,95.39917308,95.52796699,95.46329133,95.52763174,95.33,0.020356292,0.018289719,0.013216376,0.012967032,0.00605525,0.005,95.36922638,95.38088336,95.51475062,95.4503243,95.52157649,95.325,95.40993896,95.41746279,95.54118337,95.47625836,95.53368699,95.335,95.335,95.52157649,0.18657649,0.001957164,JNK,HYG,3/14/2025,FALSE
23.47,26.17,36.24,36.88,79.07,95.58,0.04,0.09,0.1,0.07,0.19,0.25,4.072432893,3.652273596,2.637417219,2.59164859,1.208802327,1,4.071323357,3.657613992,2.642432404,2.593060797,1.21071065,1,4.071238555,3.657760237,2.642891135,2.593215351,1.210877354,1,95.55196887,95.7235854,95.77837474,95.63778216,95.74407242,95.58,0.020356193,0.018288801,0.013214456,0.012966077,0.006054387,0.005,95.53161268,95.7052966,95.76516028,95.62481608,95.73801803,95.575,95.57232507,95.74187421,95.79158919,95.65074823,95.75012681,95.585,95.57232507,95.76516028,0.192835214,0.002017527,SPHY,HYLB,3/17/2025,FALSE
23.44,26.12,36.19,36.81,78.93,95.41,-0.03,-0.05,-0.05,-0.07,-0.14,-0.17,4.070392491,3.652756508,2.636363636,2.591958707,1.208792601,1,4.071346773,3.657328683,2.641930673,2.592967458,1.210527869,1,4.071323357,3.657613992,2.642432404,2.593060797,1.21071065,1,95.43181949,95.53687748,95.6296287,95.45056796,95.56139163,95.41,0.020356617,0.01828807,0.013212162,0.012965304,0.006053553,0.005,95.41146287,95.51858941,95.61641654,95.43760265,95.55533808,95.405,95.45217611,95.55516555,95.64284086,95.46353326,95.56744519,95.415,95.415,95.61641654,0.201416536,0.002111063,JNK,HYLB,3/18/2025,FALSE
23.58,26.27,36.38,37.05,79.45,95.98,0.14,0.15,0.19,0.24,0.52,0.57,4.070398643,3.653597259,2.638262782,2.590553306,1.208055381,1,4.071287757,3.656933953,2.641559271,2.592731301,1.210303678,1,4.071346773,3.657328683,2.641930673,2.592967458,1.210527869,1,96.0023569,96.0780245,96.1134379,96.06944431,96.17643916,95.98,0.020356734,0.018286643,0.013209653,0.012964837,0.006052639,0.005,95.98200017,96.05973785,96.10022825,96.05647947,96.17038652,95.975,96.02271363,96.09631114,96.12664755,96.08240914,96.1824918,95.985,95.985,96.17038652,0.185386519,0.001931512,JNK,HYG,3/19/2025,FALSE
